order_id,customer_id,order_timestamp,shipping_country,shipping_city,order_status,order_amount
O0000357,C05054,2026-08-14 15:16:26,India,Bengaluru,Delivered,63.21
O0000358,C07804,2025-11-27 04:14:47,India,Pune,Delivered,98.75
O0000359,C01854,2026-06-27 21:37:40,India,Hamburg,Delivered,1336.57
O0000360,C06393,2025-03-03 17:56:33,Australia,Melbourne,Delivered,548.37
O0000361,C04307,2025-10-21 03:36:03,UK,Manchester,Processing,34.99
O0000362,C01776,2025-02-05 03:43:59,India,Mumbai,Delivered,680.39
O0000363,C00422,2025-11-04 12:36:11,Germany,Berlin,Delivered,20.55
O0000364,C06097,2026-08-09 23:42:36,India,Chennai,Delivered,63.02
O0000365,C02536,2026-08-29 22:14:45,Germany,Hamburg,Shipped,253.32
O0000366,C03012,2025-12-28 01:37:09,India,Chennai,Delivered,155.18
O0000367,C03922,2025-05-23 02:26:11,UK,Birmingham,Delivered,88.84
O0000368,C04090,2025-09-14 14:44:53,India,Delhi,Delivered,350.6
O0000369,C01642,2025-04-26 04:34:06,Germany,Munich,Delivered,104.21
O0000370,C05390,2026-08-04 11:01:02,France,Paris,Delivered,52.7
O0000371,C05561,2025-11-12 00:42:37,India,Bengaluru,Delivered,120.33
O0000372,C01138,2026-06-20 22:26:16,UK,London,Delivered,35.3
O0000373,C04292,2025-06-08 01:29:35,India,Pune,Delivered,129.58
O0000374,C04897,2026-02-15 06:04:45,India,Hyderabad,Delivered,224.05
O0000375,C01502,2026-06-15 21:32:47,UK,Manchester,Delivered,59.63
O0000376,C07185,2025-08-17 07:57:00,India,Hyderabad,Delivered,89.72
O0000377,C03905,2025-01-12 10:31:14,Germany,Berlin,Delivered,255.93
O0000378,C00930,2025-12-09 07:33:14,India,Hyderabad,Cancelled,126.2
O0000379,C02675,2026-08-17 22:39:25,France,Lyon,Delivered,171.55
O0000380,C03855,2025-01-21 21:10:34,Canada,Vancouver,Delivered,190.08
O0000381,C00083,2025-05-02 21:38:25,India,Chennai,Shipped,63.95
O0000382,C00262,2025-01-19 18:44:59,Netherlands,Rotterdam,Delivered,24.43
O0000383,C00462,2025-01-17 18:33:00,USA,Austin,Delivered,168.68
O0000384,C04345,2025-03-14 19:38:45,USA,Chicago,Delivered,21.36
O0000385,C02688,2026-07-20 02:41:15,UK,London,Delivered,234.07
O0000386,C07173,2025-07-09 09:53:52,UK,London,Cancelled,95.69
O0000387,C04501,2026-08-21 09:01:03,USA,Seattle,Shipped,55.15
O0000388,C06097,2026-04-11 10:49:17,India,Chennai,Delivered,222.18
O0000389,C05517,2025-10-04 13:35:44,Germany,Berlin,Delivered,37.08
O0000390,C04192,2025-10-03 05:13:51,France,Marseille,Delivered,27.04
O0000391,C05974,2025-07-12 09:33:30,France,Paris,Delivered,552.15
O0000392,C04391,2025-06-07 05:59:44,India,Pune,Delivered,62.11
O0000393,C03089,2025-05-30 00:14:01,USA,Austin,Delivered,458.93
O0000394,C03501,2025-11-05 21:27:03,India,Pune,Delivered,22.79
O0000395,C06732,2026-08-28 12:52:10,India,Pune,Shipped,40.22
O0000396,C04530,2025-08-20 09:28:16,India,Mumbai,Shipped,113.76
O0000397,C03021,2025-09-19 01:00:22,India,Delhi,Delivered,128.31
O0000398,C01448,2025-10-21 12:26:39,Germany,Hamburg,Delivered,156.24
O0000399,C04003,2025-11-18 09:03:18,Australia,Melbourne,Delivered,345.7
O0000400,C02018,2026-04-30 08:06:58,France,Paris,Delivered,42.01
O0000401,C07664,2025-05-15 10:23:23,UK,Leeds,Delivered,29.94
O0000402,C03964,2025-04-06 16:11:19,USA,New York,Delivered,55.97
O0000403,C00071,2025-02-01 23:06:57,Australia,Brisbane,Delivered,55.96
O0000404,C00752,2026-08-07 19:38:13,UAE,Abu Dhabi,Delivered,90.25
O0000405,C02287,2026-02-19 00:46:42,Singapore,Singapore,Delivered,53.3
O0000406,C00744,2025-11-06 02:19:31,UK,Leeds,Delivered,96.65
O0000407,C07181,2026-02-08 10:21:48,India,Bengaluru,Delivered,78.41
O0000408,C06854,2026-03-31 11:53:18,Germany,Munich,Delivered,375.51
O0000409,C07782,2026-06-18 09:17:00,India,Delhi,Delivered,137.22
O0000410,C05666,2026-03-30 10:40:50,Germany,Berlin,Delivered,34.07
O0000411,C05190,2025-03-17 10:08:14,India,Mumbai,Delivered,180.23
O0000412,C07401,2026-01-07 20:38:10,India,Bengaluru,Delivered,307.43
O0000413,C07589,2025-02-23 09:35:13,USA,Austin,Delivered,672.07
O0000414,C07040,2025-09-06 01:08:25,Canada,Vancouver,Delivered,199.23
O0000415,C06912,2025-10-11 16:11:52,Singapore,Singapore,Processing,82.12
O0000416,C05396,2026-08-25 17:14:42,UK,Manchester,Delivered,21.63
O0000417,C00012,2025-09-09 23:56:12,Singapore,Singapore,Delivered,87.74
O0000418,C03444,2026-04-02 21:02:40,Netherlands,Amsterdam,Delivered,134.78
O0000419,C05104,2026-07-15 21:11:18,India,Chennai,Delivered,229.1
O0000420,C04410,2026-02-15 01:46:48,USA,Seattle,Delivered,32.17
O0000421,C06584,2025-06-16 13:49:19,India,Chennai,Delivered,37.54
O0000422,C06565,2026-08-27 19:25:56,India,Mumbai,Delivered,15.73
O0000423,C04821,2026-07-22 10:45:40,India,Bengaluru,Delivered,111.95
O0000424,C00177,2025-08-12 02:01:19,Canada,Toronto,Delivered,328.23
O0000425,C02960,2026-02-25 22:44:59,Germany,Berlin,Processing,489.48
O0000426,C01832,2025-06-01 12:38:59,USA,Chicago,Delivered,97.52
O0000427,C02710,2025-10-07 01:14:02,India,Chennai,Processing,56.24
O0000428,C04965,2026-06-26 06:03:54,UK,Leeds,Delivered,156.32
O0000429,C00546,2025-06-04 06:37:59,UK,London,Delivered,14.86
O0000430,C00178,2025-04-19 04:08:46,UK,London,Delivered,63.08
O0000431,C03509,2026-03-27 15:04:44,Germany,Berlin,Delivered,493.84
O0000432,C06381,2025-05-14 05:00:29,USA,Austin,Delivered,21.51
O0000433,C00250,2026-06-03 10:59:51,France,Lyon,Delivered,62.64
O0000434,C06815,2026-01-10 01:28:35,UK,Leeds,Delivered,156.15
O0000435,C03078,2025-12-07 11:18:14,UAE,Hyderabad,Shipped,2659.37
O0000436,C00957,2026-03-31 02:33:33,USA,New York,Delivered,111.68
O0000437,C04570,2025-09-15 22:43:20,France,Lyon,Shipped,103.15
O0000438,C07641,2026-04-02 15:48:15,UK,London,Delivered,59.54
O0000439,C04379,2025-07-14 02:55:29,India,Hyderabad,Delivered,25.74
O0000440,C05513,2025-05-23 05:48:17,France,Lyon,Processing,75.35
O0000441,C06543,2025-02-04 17:15:58,Singapore,Singapore,Delivered,135.41
O0000442,C06422,2025-08-01 18:12:03,UK,Leeds,Delivered,30.7
O0000443,C00596,2025-05-23 01:39:34,UK,Birmingham,Processing,320.77
O0000444,C05945,2026-06-08 14:45:36,Singapore,Singapore,Shipped,63.94
O0000445,C07616,2025-01-13 12:43:54,UK,London,Delivered,402.86
O0000446,C05624,2026-01-17 12:10:24,Australia,Sydney,Delivered,70.73
O0000447,C06712,2026-06-14 21:04:45,India,Hyderabad,Delivered,46.6
O0000448,C03925,2025-12-20 15:04:52,Netherlands,Rotterdam,Delivered,10.85
O0000449,C02560,2025-11-08 21:09:18,UK,Leeds,Cancelled,12.98
O0000450,C05432,2026-04-22 17:38:28,India,Chennai,Delivered,23.49
O0000451,C03974,2026-08-30 22:55:56,Canada,Toronto,Delivered,294.54
O0000452,C07189,2026-03-05 05:34:30,UK,London,Shipped,60.99
O0000453,C07810,2025-01-30 09:17:05,India,Hyderabad,Cancelled,480.28
O0000454,C06572,2026-03-16 13:23:11,India,Bengaluru,Delivered,58.03
O0000455,C07938,2025-01-24 02:08:37,USA,Chicago,Delivered,118.98
O0000456,C02790,2025-03-01 12:50:00,Netherlands,Amsterdam,Shipped,117.98
O0000457,C07194,2026-03-08 20:49:51,India,Pune,Delivered,265.0
O0000458,C02640,2026-06-12 19:02:30,Canada,Montreal,Shipped,238.73
O0000459,C00956,2026-07-24 11:20:33,UK,Birmingham,Shipped,8.0
O0000460,C05000,2025-03-09 21:29:35,USA,Austin,Delivered,26.17
O0000461,C03667,2025-03-08 00:28:55,Germany,Munich,Delivered,199.26
O0000462,C07388,2025-07-14 07:35:16,Singapore,Singapore,Delivered,96.42
O0000463,C03974,2025-10-21 07:39:20,Canada,Toronto,Delivered,64.84
O0000464,C07434,2025-11-17 22:33:42,India,Delhi,Delivered,101.19
O0000465,C00644,2025-09-25 07:41:56,India,Pune,Processing,38.01
O0000466,C06659,2025-07-30 08:24:39,India,Delhi,Delivered,508.56
O0000467,C06089,2025-08-30 15:22:53,Canada,Montreal,Processing,68.97
O0000468,C05775,2025-07-16 04:09:37,India,Bengaluru,Delivered,1031.55
O0000469,C02844,2025-02-12 00:40:14,Singapore,Singapore,Delivered,137.31
O0000470,C06303,2026-02-27 14:19:46,UK,London,Delivered,523.59
O0000471,C03909,2026-04-03 17:48:33,USA,San Francisco,Delivered,81.03
O0000472,C05738,2025-05-18 19:14:25,India,Delhi,Delivered,159.5
O0000473,C04445,2025-08-17 23:08:01,UK,Leeds,Delivered,247.59
O0000474,C01272,2025-10-19 13:27:51,France,Paris,Delivered,183.83
O0000475,C00528,2026-01-05 06:16:14,India,Pune,Delivered,162.98
O0000476,C02931,2025-08-15 09:03:52,USA,New York,Delivered,138.93
O0000477,C07475,2025-12-11 17:53:13,UK,Leeds,Delivered,178.71
O0000478,C04270,2026-01-14 14:17:54,UAE,Sharjah,Processing,286.72
O0000479,C06446,2025-12-22 01:09:27,USA,New York,Delivered,209.62
O0000480,C04634,2025-07-30 11:13:22,France,Marseille,Processing,32.77
O0000481,C07683,2026-01-28 10:53:34,USA,Chicago,Delivered,64.26
O0000482,C02960,2026-04-18 07:06:14,Germany,Berlin,Processing,87.5
O0000483,C00474,2025-05-31 12:03:33,France,Paris,Delivered,114.55
O0000484,C06278,2026-05-21 13:03:15,UK,London,Delivered,579.78
O0000485,C05656,2026-07-08 17:33:17,India,Bengaluru,Delivered,42.34
O0000486,C04250,2026-06-07 20:56:00,Singapore,Singapore,Delivered,180.08
O0000487,C02614,2025-12-21 17:06:20,Australia,Brisbane,Processing,114.34
O0000488,C01515,2026-02-22 11:38:53,India,Bengaluru,Delivered,83.07
O0000489,C03901,2026-07-11 00:48:39,UK,London,Delivered,246.62
O0000490,C05364,2025-09-24 09:28:19,Canada,Toronto,Delivered,219.12
O0000491,C04660,2026-08-18 00:12:48,Australia,Melbourne,Delivered,175.8
O0000492,C03512,2026-02-26 22:54:15,India,Hyderabad,Shipped,21.53
O0000493,C04356,2026-02-02 11:40:38,USA,Austin,Delivered,61.01
O0000494,C00873,2025-07-18 17:00:00,USA,Austin,Delivered,61.47
O0000495,C05581,2025-03-02 16:59:31,India,Chennai,Delivered,32.61
O0000496,C05892,2026-04-15 03:05:14,USA,San Francisco,Delivered,247.2
O0000497,C00095,2025-08-13 06:54:16,Australia,Sydney,Processing,186.95
O0000498,C02169,2025-05-20 00:37:36,Canada,Toronto,Delivered,151.02
O0000499,C00744,2025-10-05 18:16:17,UK,Leeds,Delivered,16.8
O0000500,C07984,2025-05-04 01:36:02,India,Bengaluru,Delivered,74.92
O0000501,C04787,2025-03-11 15:58:19,France,Marseille,Delivered,78.79
O0000502,C03769,2026-08-30 07:36:29,India,Delhi,Shipped,399.0
O0000503,C03745,2026-05-08 00:59:00,India,Hyderabad,Delivered,86.24
O0000504,C07740,2026-08-15 15:24:47,India,Bengaluru,Delivered,216.37
O0000505,C05313,2025-05-19 19:08:23,UAE,Abu Dhabi,Processing,423.19
O0000506,C01354,2025-08-17 04:56:29,Australia,Sydney,Shipped,109.38
O0000507,C03608,2026-03-15 11:10:56,India,Bengaluru,Delivered,34.96
O0000508,C06225,2025-08-17 07:42:09,India,Pune,Delivered,188.79
O0000509,C03393,2025-04-02 16:16:24,France,Paris,Delivered,86.56
O0000510,C02484,2025-07-10 14:59:05,India,Delhi,Delivered,125.5
O0000511,C07926,2025-01-06 01:57:53,India,Pune,Processing,420.45
O0000512,C07504,2026-01-20 00:48:04,India,Hyderabad,Shipped,145.38
O0000513,C07550,2025-02-06 21:22:13,Canada,Vancouver,Delivered,24.66
O0000514,C01060,2026-04-26 06:03:43,USA,Austin,Shipped,3837.59
O0000515,C01872,2026-02-06 12:55:55,India,Hyderabad,Delivered,442.92
O0000516,C03555,2025-04-12 04:58:02,India,Mumbai,Delivered,521.82
O0000517,C06674,2025-04-03 00:03:33,India,Mumbai,Cancelled,19.41
O0000518,C05908,2026-05-02 05:13:21,Australia,Sydney,Delivered,101.42
O0000519,C06820,2026-01-21 03:37:02,Canada,Montreal,Delivered,36.6
O0000520,C07382,2026-05-26 05:37:14,India,Mumbai,Delivered,307.99
O0000521,C06279,2025-09-28 21:37:23,Germany,Berlin,Delivered,69.58
O0000522,C02099,2026-01-30 22:47:08,Germany,Berlin,Delivered,10.17
O0000523,C02298,2025-01-05 00:36:32,India,Bengaluru,Delivered,281.83
O0000524,C02824,2025-12-05 03:03:34,India,Hyderabad,Shipped,19.15
O0000525,C02430,2026-04-20 12:54:27,France,Marseille,Delivered,43.33
O0000526,C01992,2025-04-20 13:58:00,India,Bengaluru,Shipped,242.02
O0000527,C06035,2026-01-12 20:18:32,USA,Chicago,Shipped,77.88
O0000528,C00278,2026-07-31 02:34:18,USA,Seattle,Delivered,291.39
O0000529,C05839,2025-04-21 10:53:27,USA,New York,Cancelled,101.82
O0000530,C06605,2025-02-10 03:35:49,USA,Chicago,Delivered,145.94
O0000531,C00542,2025-12-19 02:32:50,USA,New York,Delivered,98.13
O0000532,C00512,2026-08-30 22:58:04,UK,Manchester,Delivered,44.25
O0000533,C02298,2026-05-27 04:24:49,India,Bengaluru,Delivered,212.26
O0000534,C01663,2026-01-09 19:52:06,UAE,Sharjah,Delivered,68.37
O0000535,C04676,2025-02-10 08:26:13,France,Paris,Delivered,203.31
O0000536,C05425,2025-03-01 09:56:20,UK,Leeds,Delivered,89.52
O0000537,C05091,2025-03-05 22:20:23,India,Mumbai,Delivered,633.75
O0000538,C02865,2026-05-06 19:50:27,UK,Leeds,Processing,45.04
O0000539,C04024,2026-04-24 20:17:46,Germany,Berlin,Delivered,66.08
O0000540,C05141,2025-12-24 09:03:49,USA,New York,Delivered,29.14
O0000541,C00969,2026-05-16 18:53:34,USA,San Francisco,Delivered,296.35
O0000542,C01838,2025-04-19 21:20:19,India,Delhi,Delivered,132.2
O0000543,C07152,2025-07-14 01:19:29,India,Hyderabad,Delivered,223.81
O0000544,C02741,2025-10-26 06:59:17,UK,Birmingham,Delivered,32.72
O0000545,C06438,2026-05-29 23:17:49,India,Mumbai,Delivered,321.06
O0000546,C02008,2026-06-05 12:11:29,Australia,Brisbane,Delivered,58.4
O0000547,C00342,2025-08-19 07:19:41,UK,London,Processing,686.54
O0000548,C04036,2026-04-07 16:31:55,Netherlands,Rotterdam,Delivered,91.95
O0000549,C07167,2026-07-14 14:36:04,France,Marseille,Processing,183.28
O0000550,C06569,2025-07-31 08:23:56,UK,London,Delivered,14.56
O0000551,C02023,2026-06-10 02:36:34,UAE,Dubai,Delivered,93.58
O0000552,C07301,2026-01-10 04:26:12,India,Hyderabad,Delivered,31.01
O0000553,C03877,2025-03-27 16:29:26,India,Bengaluru,Processing,65.64
O0000554,C00404,2025-10-10 12:30:45,Germany,Berlin,Delivered,275.87
O0000555,C00223,2025-07-26 22:29:49,India,Bengaluru,Delivered,25.38
O0000556,C03922,2025-10-09 19:01:57,UK,Birmingham,Delivered,367.38
O0000557,C04406,2025-09-28 22:38:09,Canada,Vancouver,Delivered,82.21
O0000558,C00653,2025-12-17 07:30:40,USA,San Francisco,Delivered,18.27
O0000559,C07394,2026-02-02 16:20:34,USA,Austin,Delivered,138.16
O0000560,C05763,2025-11-02 22:03:52,UAE,Sharjah,Delivered,238.16
O0000561,C06440,2025-02-01 13:19:53,USA,New York,Delivered,80.57
O0000562,C04702,2025-11-30 23:47:04,India,Delhi,Delivered,525.0
O0000563,C05343,2025-10-20 10:08:18,India,Bengaluru,Delivered,5.34
O0000564,C03107,2026-02-24 17:37:32,Australia,Brisbane,Delivered,135.91
O0000565,C05452,2025-12-08 05:40:00,India,Delhi,Delivered,77.01
O0000566,C07831,2026-05-16 14:32:37,India,Delhi,Delivered,102.92
O0000567,C05207,2026-05-28 02:07:26,Germany,Berlin,Processing,298.24
O0000568,C02735,2025-09-11 14:28:45,UAE,Dubai,Processing,284.89
O0000569,C02297,2025-05-07 17:46:33,India,Pune,Delivered,391.92
O0000570,C07729,2025-08-16 16:12:05,UAE,Abu Dhabi,Processing,46.34
O0000571,C01493,2025-11-02 15:39:19,India,Chennai,Delivered,116.46
O0000572,C06472,2026-07-24 09:44:38,Germany,Berlin,Delivered,27.62
O0000573,C03764,2025-07-28 22:02:44,India,Chennai,Delivered,460.22
O0000574,C03570,2025-09-10 06:18:47,France,Lyon,Delivered,34.6
O0000575,C05994,2025-11-11 18:28:02,UK,London,Shipped,41.98
O0000576,C01184,2026-08-26 23:56:53,UAE,Sharjah,Delivered,371.5
O0000577,C03773,2025-09-13 15:21:15,India,Hyderabad,Shipped,186.09
O0000578,C00290,2025-05-01 18:35:33,USA,San Francisco,Delivered,147.88
O0000579,C05388,2025-08-27 13:03:25,Singapore,Singapore,Delivered,337.58
O0000580,C00487,2026-08-24 15:16:07,India,Hyderabad,Delivered,124.19
O0000581,C00707,2025-11-24 11:03:36,India,Bengaluru,Shipped,232.28
O0000582,C06783,2025-09-23 21:02:17,UK,London,Delivered,123.73
O0000583,C03563,2025-06-05 04:37:20,India,Chennai,Shipped,54.29
O0000584,C01607,2025-05-02 15:28:11,India,Pune,Delivered,132.75
O0000585,C04781,2026-01-05 22:58:31,India,Chennai,Delivered,81.24
O0000586,C04182,2026-05-03 14:41:49,Canada,Vancouver,Delivered,20.05
O0000587,C03287,2025-09-07 16:58:47,UK,Manchester,Delivered,71.32
O0000588,C07271,2025-03-21 19:46:20,India,Delhi,Delivered,93.81
O0000589,C06012,2025-04-24 20:00:26,Germany,Berlin,Delivered,102.05
O0000590,C01216,2025-02-21 23:38:03,India,Pune,Delivered,66.96
O0000591,C04591,2026-07-31 16:29:29,USA,Seattle,Shipped,362.41
O0000592,C00717,2026-08-21 23:28:27,Germany,Berlin,Delivered,233.56
O0000593,C01954,2025-07-15 12:48:10,Australia,Sydney,Cancelled,117.17
O0000594,C07301,2025-07-07 11:35:58,India,Hyderabad,Shipped,41.71
O0000595,C03738,2026-06-23 23:16:24,Australia,Melbourne,Shipped,118.33
O0000596,C07165,2025-04-12 17:07:10,Canada,Montreal,Processing,837.25
O0000597,C01336,2025-03-16 07:21:01,Canada,Vancouver,Delivered,70.77
O0000598,C01637,2026-06-27 14:05:47,UK,Birmingham,Processing,350.8
O0000599,C02827,2026-03-28 09:42:05,Australia,Melbourne,Delivered,50.35
O0000600,C02931,2025-12-09 17:56:31,USA,New York,Delivered,75.59
O0000601,C05977,2025-02-13 19:27:56,India,Pune,Delivered,426.39
O0000602,C04826,2026-05-15 04:55:15,India,Delhi,Processing,5.69
O0000603,C04453,2026-05-15 23:08:04,Germany,Berlin,Shipped,27.41
O0000604,C04848,2026-06-20 19:26:51,India,Pune,Delivered,24.41
O0000605,C05872,2025-09-24 20:52:22,India,Bengaluru,Delivered,211.6
O0000606,C07170,2025-02-06 15:04:19,India,Hyderabad,Delivered,241.02
O0000607,C03319,2026-01-31 17:49:28,Germany,Hamburg,Delivered,168.0
O0000608,C06450,2025-07-09 03:10:41,USA,San Francisco,Processing,137.38
O0000609,C04001,2026-07-19 07:06:11,USA,Seattle,Shipped,49.73
O0000610,C05793,2026-05-04 00:20:32,Singapore,Singapore,Delivered,80.76
O0000611,C07023,2025-01-10 11:05:33,Singapore,Singapore,Delivered,213.33
O0000612,C00265,2026-03-14 10:33:31,France,Paris,Delivered,22.52
O0000613,C04408,2025-05-23 02:40:38,India,Delhi,Delivered,26.06
O0000614,C07918,2026-08-06 18:58:13,India,Hyderabad,Delivered,269.81
O0000615,C04009,2026-06-28 03:25:18,Canada,Toronto,Delivered,154.2
O0000616,C06935,2025-02-09 18:08:48,UAE,Abu Dhabi,Delivered,16.66
O0000617,C01499,2026-03-31 16:34:11,UK,London,Delivered,132.63
O0000618,C04861,2026-08-29 02:51:04,USA,New York,Delivered,27.68
O0000619,C06985,2025-08-24 10:34:11,Germany,Hamburg,Delivered,33.41
O0000620,C03462,2026-04-08 05:14:07,India,Bengaluru,Delivered,44.78
O0000621,C03932,2026-04-30 17:14:39,India,Hyderabad,Delivered,188.82
O0000622,C00667,2025-11-22 13:14:16,India,Delhi,Delivered,124.03
O0000623,C00346,2026-06-23 05:28:07,USA,New York,Delivered,26.16
O0000624,C03787,2025-05-04 07:17:25,USA,Austin,Processing,28.07
O0000625,C06770,2025-11-02 18:03:55,India,Mumbai,Delivered,288.04
O0000626,C07462,2026-08-03 05:17:54,UK,Leeds,Delivered,76.08
O0000627,C05305,2025-05-23 04:48:16,UK,Birmingham,Delivered,81.91
O0000628,C06629,2025-03-26 21:00:06,USA,Austin,Shipped,201.48
O0000629,C05897,2026-08-22 17:29:28,UAE,Abu Dhabi,Cancelled,93.23
O0000630,C05629,2026-06-21 15:20:40,USA,San Francisco,Delivered,36.95
O0000631,C06178,2025-01-09 19:07:34,India,Pune,Delivered,88.02
O0000632,C04078,2026-06-28 20:48:32,India,Hyderabad,Delivered,59.54
O0000633,C03696,2026-05-20 20:36:09,India,Pune,Delivered,8.34
O0000634,C01282,2026-07-29 03:44:07,Canada,Montreal,Delivered,398.28
O0000635,C06774,2025-12-31 05:13:46,India,Bengaluru,Shipped,701.4
O0000636,C00361,2025-11-21 07:21:41,UK,London,Delivered,351.29
O0000637,C02146,2025-12-15 21:58:21,Germany,Munich,Delivered,1031.15
O0000638,C04188,2025-03-05 06:22:08,USA,San Francisco,Delivered,49.0
O0000639,C07784,2025-09-14 02:45:17,India,Delhi,Delivered,7.84
O0000640,C06321,2025-03-11 17:18:23,USA,Chicago,Delivered,250.7
O0000641,C02953,2025-12-05 11:00:18,Canada,Toronto,Delivered,72.81
O0000642,C05729,2025-10-23 13:36:33,India,Mumbai,Delivered,253.87
O0000643,C07462,2026-06-10 05:46:52,UK,Leeds,Delivered,118.37
O0000644,C04350,2026-06-02 10:22:14,USA,Seattle,Delivered,135.31
O0000645,C03736,2025-07-06 16:47:08,UK,Manchester,Delivered,147.28
O0000646,C04452,2026-06-05 00:37:43,USA,Chicago,Delivered,174.78
O0000647,C02498,2025-09-04 22:18:49,France,Marseille,Shipped,17.17
O0000648,C07281,2026-05-23 01:25:48,USA,San Francisco,Delivered,205.69
O0000649,C06404,2025-04-15 16:44:11,France,Marseille,Delivered,266.07
O0000650,C05657,2026-04-15 03:48:51,Canada,Montreal,Processing,44.88
O0000651,C04752,2025-07-19 10:21:03,UK,Leeds,Delivered,176.2
O0000652,C07771,2025-12-30 14:34:40,UK,Birmingham,Delivered,59.82
O0000653,C02392,2026-03-22 18:36:55,India,Hyderabad,Delivered,220.52
O0000654,C02276,2025-10-17 18:20:31,USA,Austin,Delivered,104.21
O0000655,C01933,2026-01-28 10:25:53,USA,New York,Delivered,46.18
O0000656,C05951,2026-08-12 05:11:29,India,Delhi,Delivered,79.5
O0000657,C06404,2026-03-02 11:42:35,France,Marseille,Delivered,25.27
O0000658,C04811,2026-05-14 10:34:49,India,Pune,Processing,51.64
O0000659,C05247,2026-04-28 06:07:38,Germany,Berlin,Delivered,27.11
O0000660,C02796,2025-12-15 03:00:34,USA,San Francisco,Delivered,78.8
O0000661,C00322,2025-07-21 04:01:30,Canada,Montreal,Processing,158.57
O0000662,C02029,2026-03-30 05:31:15,India,Chennai,Shipped,269.94
O0000663,C04704,2025-10-12 13:00:25,USA,Chicago,Delivered,621.03
O0000664,C06518,2025-10-21 08:47:48,Australia,Brisbane,Delivered,15.68
O0000665,C06249,2025-01-05 12:17:11,Australia,Brisbane,Delivered,75.76
O0000666,C01445,2025-09-20 10:45:29,France,Paris,Delivered,91.88
O0000667,C00424,2025-01-27 20:54:50,UK,London,Shipped,207.01
O0000668,C06828,2026-07-29 02:19:27,India,Mumbai,Cancelled,150.09
O0000669,C00617,2025-03-20 06:17:45,India,Bengaluru,Shipped,117.33
O0000670,C03153,2025-12-15 13:55:45,Canada,Vancouver,Delivered,143.35
O0000671,C00766,2025-09-25 15:18:29,USA,Austin,Delivered,218.58
O0000672,C04535,2026-03-19 17:28:35,USA,Seattle,Delivered,63.23
O0000673,C02910,2025-10-21 00:43:23,India,Pune,Shipped,22.65
O0000674,C01615,2025-07-02 10:53:04,India,Pune,Delivered,28.14
O0000675,C04800,2025-02-28 10:13:26,USA,New York,Delivered,375.74
O0000676,C02910,2025-02-13 18:00:21,India,Pune,Delivered,134.35
O0000677,C01342,2025-12-31 20:45:19,UK,Manchester,Delivered,177.1
