order_id,customer_id,order_timestamp,order_amount,device_id,ip_address,payment_attempts,payment_failed,country_mismatch,is_fraud,fraud_reason
O0000295,C04815,2026-06-15 11:18:46,170.71,D006022,IP004242,1,0,0,0,Normal
O0000296,C00260,2025-02-07 01:24:27,36.35,D002706,IP003690,1,0,0,0,Normal
O0000297,C04354,2025-06-28 16:15:12,64.12,D006830,IP000329,1,1,0,0,Normal
O0000298,C03696,2026-03-21 08:19:34,545.81,D000942,IP000457,1,0,0,0,Normal
O0000299,C01938,2025-09-07 21:33:57,222.85,D001002,IP001611,1,0,0,0,Normal
O0000300,C02638,2026-08-04 06:13:05,659.73,D008721,IP005172,4,0,0,0,Normal
O0000301,C05659,2025-10-14 02:42:46,339.55,D002992,IP004600,2,0,0,0,Normal
O0000302,C00079,2025-08-27 18:42:09,20.94,D009095,IP003087,1,0,0,0,Normal
O0000303,C02538,2026-04-03 02:45:28,63.45,D009277,IP003561,2,0,0,0,Normal
O0000304,C05460,2025-07-18 01:34:58,153.49,D005395,IP004629,1,1,0,0,Normal
O0000305,C01223,2026-04-27 08:01:25,97.68,D000115,IP004293,2,0,0,0,Normal
O0000306,C04506,2025-01-16 16:59:38,44.99,D001027,IP004201,1,0,0,0,Normal
O0000307,C01356,2026-06-17 05:42:59,77.57,D007009,IP002896,1,0,0,0,Normal
O0000308,C01247,2026-07-10 05:18:38,22.15,D009702,IP003496,1,0,0,0,Normal
O0000309,C06208,2025-07-29 20:05:30,101.57,D003016,IP001199,1,0,0,0,Normal
O0000310,C02137,2025-08-17 01:30:14,70.02,D007666,IP005286,1,0,0,0,Normal
O0000311,C03013,2025-01-26 11:06:21,122.22,D001718,IP005131,1,0,0,0,Normal
O0000312,C05853,2025-08-20 23:50:22,474.9,D003462,IP000597,1,0,0,0,Normal
O0000313,C01446,2026-02-20 09:06:46,207.95,D005833,IP002281,1,0,0,0,Normal
O0000314,C04287,2026-02-27 01:19:07,74.44,D006779,IP003768,1,0,0,0,Normal
O0000315,C07363,2025-06-19 02:44:19,422.03,D003642,IP004630,1,0,0,0,Normal
O0000316,C04457,2025-07-08 10:18:26,75.7,D008035,IP002337,1,0,0,0,Normal
O0000317,C00403,2026-06-24 12:06:11,400.29,D009250,IP004123,2,0,0,0,Normal
O0000318,C04757,2025-02-18 11:17:10,192.68,D004454,IP003456,1,0,0,0,Normal
O0000319,C00729,2025-03-05 05:43:42,167.9,D002017,IP005691,1,0,0,0,Normal
O0000320,C02268,2025-09-14 11:38:15,179.48,D004904,IP002807,1,0,0,0,Normal
O0000321,C06820,2026-07-02 05:22:59,136.18,D008917,IP001153,2,0,0,0,Normal
O0000322,C00092,2025-01-23 20:09:29,246.51,D005215,IP006357,1,0,0,0,Normal
O0000323,C00628,2026-08-07 22:36:37,150.8,D005647,IP006214,1,0,0,0,Normal
O0000324,C02910,2025-07-07 22:40:20,295.76,D006908,IP003406,1,0,0,0,Normal
O0000325,C07996,2025-02-20 17:29:01,48.1,D009416,IP003674,1,0,0,0,Normal
O0000326,C02347,2025-01-07 17:46:56,137.35,D001103,IP005923,1,0,0,0,Normal
O0000327,C01271,2026-08-09 00:01:15,167.81,D000994,IP004692,1,1,0,0,Normal
O0000328,C04428,2026-04-22 08:31:02,271.43,D008299,IP001732,1,0,0,0,Normal
O0000329,C04182,2026-05-17 08:18:17,79.29,D000402,IP003696,1,0,0,0,Normal
O0000330,C03619,2025-11-28 04:38:44,229.9,D000067,IP001973,1,0,0,0,Normal
O0000331,C07591,2026-03-12 03:56:22,43.26,D003936,IP005900,1,0,0,0,Normal
O0000332,C02251,2026-01-13 03:08:28,166.52,D000043,IP000360,2,0,0,0,Normal
O0000333,C02359,2025-01-01 18:27:24,301.45,D003298,IP000200,1,0,0,0,Normal
O0000334,C01121,2026-02-01 01:59:27,200.7,D004923,IP002946,1,0,0,0,Normal
O0000335,C05592,2026-01-15 10:52:51,7.32,D003567,IP003955,1,0,0,0,Normal
O0000336,C02576,2025-11-11 19:23:46,42.14,D002347,IP004237,1,0,0,0,Normal
O0000337,C06449,2026-08-28 09:31:01,62.19,D004623,IP006866,2,0,0,0,Normal
O0000338,C07786,2025-11-10 14:29:06,47.14,D009539,IP003854,1,0,0,0,Normal
O0000339,C00354,2025-10-29 03:43:04,43.7,D006453,IP004826,1,0,0,0,Normal
O0000340,C07942,2025-12-22 10:03:58,307.41,D008376,IP006366,1,0,0,0,Normal
O0000341,C02033,2025-12-23 17:45:42,144.52,D006288,IP000774,1,0,0,1,Normal
O0000342,C03364,2025-03-19 09:56:30,224.25,D003194,IP006603,2,0,0,0,Normal
O0000343,C06252,2025-06-01 17:45:51,150.93,D009273,IP004256,1,1,0,0,Normal
O0000344,C05357,2025-06-29 17:54:45,27.5,D009379,IP006879,1,0,0,0,Normal
O0000345,C06260,2026-08-12 06:49:35,8.55,D002392,IP004828,1,1,0,0,Normal
O0000346,C03773,2025-06-30 12:57:04,14.86,D000454,IP004532,1,0,0,0,Normal
O0000347,C07350,2025-08-20 20:07:52,28.73,D005202,IP003709,1,0,0,0,Normal
O0000348,C06348,2025-10-14 22:56:39,12.52,D008372,IP005034,2,0,0,0,Normal
O0000349,C02480,2026-06-28 05:57:29,102.06,D007722,IP003357,1,0,0,0,Normal
O0000350,C07606,2026-05-10 14:03:47,237.55,D005262,IP005937,2,0,0,0,Normal
O0000351,C07709,2025-02-22 13:29:59,171.98,D006772,IP003269,1,0,0,0,Normal
O0000352,C03322,2025-08-21 07:09:55,134.25,D002163,IP001988,1,0,0,0,Normal
O0000353,C05247,2025-04-08 10:01:19,124.75,D000226,IP005227,1,0,0,0,Normal
O0000354,C06533,2025-07-17 19:38:59,463.26,D002441,IP003558,1,0,0,0,Normal
O0000355,C06550,2025-02-16 10:59:46,37.57,D004484,IP000447,1,0,0,0,Normal
O0000356,C00116,2025-04-17 04:22:32,167.93,D002391,IP005946,1,0,0,0,Normal
O0000357,C05054,2026-08-14 15:16:26,63.21,D009232,IP006679,1,0,0,0,Normal
O0000358,C07804,2025-11-27 04:14:47,98.75,D009905,IP001951,1,0,0,0,Normal
O0000359,C01854,2026-06-27 21:37:40,1336.57,FRAUDDEV020,FRAUDIP020,2,0,1,1,Shared Device Pattern
O0000360,C06393,2025-03-03 17:56:33,548.37,D008717,IP003379,1,0,0,0,Normal
O0000361,C04307,2025-10-21 03:36:03,34.99,D006734,IP000703,1,0,0,0,Normal
O0000362,C01776,2025-02-05 03:43:59,680.39,D002294,IP002164,1,0,0,0,Normal
O0000363,C00422,2025-11-04 12:36:11,20.55,D004705,IP004863,1,0,0,0,Normal
O0000364,C06097,2026-08-09 23:42:36,63.02,D009466,IP005403,1,0,0,0,Normal
O0000365,C02536,2026-08-29 22:14:45,253.32,D003126,IP006856,1,0,0,0,Normal
O0000366,C03012,2025-12-28 01:37:09,155.18,D000496,IP002515,2,0,0,0,Normal
O0000367,C03922,2025-05-23 02:26:11,88.84,D002014,IP002648,1,0,0,0,Normal
O0000368,C04090,2025-09-14 14:44:53,350.6,D009003,IP002768,1,0,0,0,Normal
O0000369,C01642,2025-04-26 04:34:06,104.21,D005980,IP004934,1,1,0,0,Normal
O0000370,C05390,2026-08-04 11:01:02,52.7,D006399,IP000018,1,1,0,0,Normal
O0000371,C05561,2025-11-12 00:42:37,120.33,D006167,IP001693,1,0,0,0,Normal
O0000372,C01138,2026-06-20 22:26:16,35.3,D007739,IP000638,1,0,0,0,Normal
O0000373,C04292,2025-06-08 01:29:35,129.58,D003992,IP000714,1,0,0,0,Normal
O0000374,C04897,2026-02-15 06:04:45,224.05,D008302,IP004320,1,0,0,0,Normal
O0000375,C01502,2026-06-15 21:32:47,59.63,D005838,IP005253,1,1,0,0,Normal
O0000376,C07185,2025-08-17 07:57:00,89.72,D000807,IP005897,1,0,0,0,Normal
O0000377,C03905,2025-01-12 10:31:14,255.93,D002357,IP002867,1,0,0,0,Normal
O0000378,C00930,2025-12-09 07:33:14,126.2,D005061,IP002722,1,0,0,0,Normal
O0000379,C02675,2026-08-17 22:39:25,171.55,D005936,IP004794,1,0,0,0,Normal
O0000380,C03855,2025-01-21 21:10:34,190.08,D003133,IP005975,1,0,0,0,Normal
O0000381,C00083,2025-05-02 21:38:25,63.95,D008092,IP002830,2,0,0,0,Normal
O0000382,C00262,2025-01-19 18:44:59,24.43,D009747,IP004485,1,0,0,0,Normal
O0000383,C00462,2025-01-17 18:33:00,168.68,D000670,IP001280,1,0,0,0,Normal
O0000384,C04345,2025-03-14 19:38:45,21.36,D003367,IP005173,1,0,0,0,Normal
O0000385,C02688,2026-07-20 02:41:15,234.07,D007539,IP000384,1,0,0,0,Normal
O0000386,C07173,2025-07-09 09:53:52,95.69,D004008,IP005491,1,0,0,0,Normal
O0000387,C04501,2026-08-21 09:01:03,55.15,D003425,IP003338,1,0,0,0,Normal
O0000388,C06097,2026-04-11 10:49:17,222.18,D009466,IP005403,1,0,0,0,Normal
O0000389,C05517,2025-10-04 13:35:44,37.08,D003736,IP006467,1,0,0,0,Normal
O0000390,C04192,2025-10-03 05:13:51,27.04,D009095,IP000887,1,0,0,0,Normal
O0000391,C05974,2025-07-12 09:33:30,552.15,D006298,IP006367,2,0,0,0,Normal
O0000392,C04391,2025-06-07 05:59:44,62.11,D001328,IP001455,1,0,0,0,Normal
O0000393,C03089,2025-05-30 00:14:01,458.93,D002247,IP003268,1,0,0,0,Normal
O0000394,C03501,2025-11-05 21:27:03,22.79,D000132,IP005942,1,0,0,0,Normal
O0000395,C06732,2026-08-28 12:52:10,40.22,D004725,IP006996,1,0,0,0,Normal
O0000396,C04530,2025-08-20 09:28:16,113.76,D007777,IP001340,2,0,0,0,Normal
O0000397,C03021,2025-09-19 01:00:22,128.31,D007877,IP006250,1,0,0,0,Normal
O0000398,C01448,2025-10-21 12:26:39,156.24,D005000,IP006729,1,0,0,0,Normal
O0000399,C04003,2025-11-18 09:03:18,345.7,D003310,IP001872,1,0,0,0,Normal
O0000400,C02018,2026-04-30 08:06:58,42.01,D005044,IP001426,1,0,0,0,Normal
O0000401,C07664,2025-05-15 10:23:23,29.94,D004203,IP000803,1,0,0,0,Normal
O0000402,C03964,2025-04-06 16:11:19,55.97,D003490,IP005942,1,0,0,0,Normal
O0000403,C00071,2025-02-01 23:06:57,55.96,D006461,IP005175,1,0,0,0,Normal
O0000404,C00752,2026-08-07 19:38:13,90.25,D003057,IP005817,2,0,0,0,Normal
O0000405,C02287,2026-02-19 00:46:42,53.3,D008551,IP003185,1,0,0,0,Normal
O0000406,C00744,2025-11-06 02:19:31,96.65,D006386,IP005529,1,0,0,0,Normal
O0000407,C07181,2026-02-08 10:21:48,78.41,D000285,IP006336,2,0,0,0,Normal
O0000408,C06854,2026-03-31 11:53:18,375.51,D002955,IP002493,1,0,0,0,Normal
O0000409,C07782,2026-06-18 09:17:00,137.22,D001520,IP002495,1,0,0,0,Normal
O0000410,C05666,2026-03-30 10:40:50,34.07,D003089,IP001909,1,0,0,0,Normal
O0000411,C05190,2025-03-17 10:08:14,180.23,D002170,IP005683,1,0,0,0,Normal
O0000412,C07401,2026-01-07 20:38:10,307.43,D005653,IP003603,2,0,0,0,Normal
O0000413,C07589,2025-02-23 09:35:13,672.07,D000013,IP002506,1,0,0,0,Normal
O0000414,C07040,2025-09-06 01:08:25,199.23,D008434,IP000692,1,0,0,0,Normal
O0000415,C06912,2025-10-11 16:11:52,82.12,D009108,IP000175,1,0,0,0,Normal
O0000416,C05396,2026-08-25 17:14:42,21.63,D000091,IP001646,1,0,0,1,Normal
O0000417,C00012,2025-09-09 23:56:12,87.74,D007542,IP006126,1,0,0,0,Normal
O0000418,C03444,2026-04-02 21:02:40,134.78,D002566,IP004043,1,0,0,0,Normal
O0000419,C05104,2026-07-15 21:11:18,229.1,D005686,IP005090,1,0,0,0,Normal
O0000420,C04410,2026-02-15 01:46:48,32.17,D009226,IP003498,1,0,0,0,Normal
O0000421,C06584,2025-06-16 13:49:19,37.54,D009946,IP004489,4,0,0,0,Normal
O0000422,C06565,2026-08-27 19:25:56,15.73,D003711,IP000298,1,1,0,1,Normal
O0000423,C04821,2026-07-22 10:45:40,111.95,D000230,IP006373,1,0,0,0,Normal
O0000424,C00177,2025-08-12 02:01:19,328.23,D004569,IP006237,1,0,0,0,Normal
O0000425,C02960,2026-02-25 22:44:59,489.48,D008888,IP004580,2,0,0,0,Normal
O0000426,C01832,2025-06-01 12:38:59,97.52,D008975,IP003865,1,0,0,0,Normal
O0000427,C02710,2025-10-07 01:14:02,56.24,D005147,IP005030,1,0,0,0,Normal
O0000428,C04965,2026-06-26 06:03:54,156.32,D009800,IP002403,1,0,0,0,Normal
O0000429,C00546,2025-06-04 06:37:59,14.86,D001948,IP003706,2,1,0,0,Normal
O0000430,C00178,2025-04-19 04:08:46,63.08,D000264,IP006844,1,0,0,0,Normal
O0000431,C03509,2026-03-27 15:04:44,493.84,D002344,IP000668,1,0,0,0,Normal
O0000432,C06381,2025-05-14 05:00:29,21.51,D001857,IP001924,1,0,0,0,Normal
O0000433,C00250,2026-06-03 10:59:51,62.64,D001434,IP005495,1,0,0,0,Normal
O0000434,C06815,2026-01-10 01:28:35,156.15,D006537,IP006635,1,0,0,0,Normal
O0000435,C03078,2025-12-07 11:18:14,2659.37,FRAUDDEV004,FRAUDIP004,4,1,1,1,High Value Transaction
O0000436,C00957,2026-03-31 02:33:33,111.68,D004603,IP004590,1,0,0,0,Normal
O0000437,C04570,2025-09-15 22:43:20,103.15,D006841,IP000440,1,0,0,0,Normal
O0000438,C07641,2026-04-02 15:48:15,59.54,D000979,IP002897,1,0,0,0,Normal
O0000439,C04379,2025-07-14 02:55:29,25.74,D004831,IP004763,1,0,0,0,Normal
O0000440,C05513,2025-05-23 05:48:17,75.35,D001160,IP001527,1,0,0,0,Normal
O0000441,C06543,2025-02-04 17:15:58,135.41,D005272,IP001020,1,1,0,0,Normal
O0000442,C06422,2025-08-01 18:12:03,30.7,D006256,IP006321,1,0,0,0,Normal
O0000443,C00596,2025-05-23 01:39:34,320.77,D004402,IP005401,1,0,0,0,Normal
O0000444,C05945,2026-06-08 14:45:36,63.94,D007084,IP001679,1,0,0,0,Normal
O0000445,C07616,2025-01-13 12:43:54,402.86,D009475,IP000030,1,1,0,0,Normal
O0000446,C05624,2026-01-17 12:10:24,70.73,D009082,IP005842,1,0,0,0,Normal
O0000447,C06712,2026-06-14 21:04:45,46.6,D001547,IP004871,1,0,0,0,Normal
O0000448,C03925,2025-12-20 15:04:52,10.85,D006777,IP001217,1,0,0,0,Normal
O0000449,C02560,2025-11-08 21:09:18,12.98,D003740,IP006090,1,0,0,1,Normal
O0000450,C05432,2026-04-22 17:38:28,23.49,D007096,IP003128,1,0,0,0,Normal
O0000451,C03974,2026-08-30 22:55:56,294.54,D005068,IP002036,2,0,0,0,Normal
O0000452,C07189,2026-03-05 05:34:30,60.99,D009237,IP006585,1,0,0,0,Normal
O0000453,C07810,2025-01-30 09:17:05,480.28,D001225,IP005092,1,0,0,0,Normal
O0000454,C06572,2026-03-16 13:23:11,58.03,D005664,IP001212,1,0,0,0,Normal
O0000455,C07938,2025-01-24 02:08:37,118.98,D007073,IP006985,1,0,0,0,Normal
O0000456,C02790,2025-03-01 12:50:00,117.98,D002732,IP006226,1,1,0,0,Normal
O0000457,C07194,2026-03-08 20:49:51,265.0,D004529,IP000832,1,0,0,0,Normal
O0000458,C02640,2026-06-12 19:02:30,238.73,D005147,IP003918,1,0,0,0,Normal
O0000459,C00956,2026-07-24 11:20:33,8.0,D009690,IP003705,1,0,0,0,Normal
O0000460,C05000,2025-03-09 21:29:35,26.17,D003628,IP004729,1,0,0,0,Normal
O0000461,C03667,2025-03-08 00:28:55,199.26,D004543,IP004825,1,1,0,0,Normal
O0000462,C07388,2025-07-14 07:35:16,96.42,D009755,IP002246,1,0,0,0,Normal
O0000463,C03974,2025-10-21 07:39:20,64.84,D005068,IP002036,1,0,0,0,Normal
O0000464,C07434,2025-11-17 22:33:42,101.19,D005546,IP006921,1,0,0,0,Normal
O0000465,C00644,2025-09-25 07:41:56,38.01,D005169,IP002941,2,0,0,0,Normal
O0000466,C06659,2025-07-30 08:24:39,508.56,D002123,IP002377,1,1,0,1,Normal
O0000467,C06089,2025-08-30 15:22:53,68.97,D007041,IP003888,1,0,0,0,Normal
O0000468,C05775,2025-07-16 04:09:37,1031.55,D000877,IP005356,1,0,0,0,Normal
O0000469,C02844,2025-02-12 00:40:14,137.31,D004489,IP003621,1,0,0,0,Normal
O0000470,C06303,2026-02-27 14:19:46,523.59,D008017,IP003147,1,0,0,0,Normal
O0000471,C03909,2026-04-03 17:48:33,81.03,D006581,IP006263,1,0,0,1,Normal
O0000472,C05738,2025-05-18 19:14:25,159.5,D002020,IP003396,1,0,0,0,Normal
O0000473,C04445,2025-08-17 23:08:01,247.59,D002045,IP006699,1,0,0,0,Normal
O0000474,C01272,2025-10-19 13:27:51,183.83,D004160,IP000524,2,0,0,0,Normal
O0000475,C00528,2026-01-05 06:16:14,162.98,D002427,IP006741,1,0,0,0,Normal
O0000476,C02931,2025-08-15 09:03:52,138.93,D001487,IP004705,1,0,0,0,Normal
O0000477,C07475,2025-12-11 17:53:13,178.71,D005028,IP004380,1,0,0,0,Normal
O0000478,C04270,2026-01-14 14:17:54,286.72,D004451,IP003079,1,0,0,0,Normal
O0000479,C06446,2025-12-22 01:09:27,209.62,D001451,IP001202,1,0,0,0,Normal
O0000480,C04634,2025-07-30 11:13:22,32.77,D008657,IP002694,1,0,0,0,Normal
O0000481,C07683,2026-01-28 10:53:34,64.26,D000676,IP002809,1,0,0,0,Normal
O0000482,C02960,2026-04-18 07:06:14,87.5,D008888,IP004580,1,0,0,0,Normal
O0000483,C00474,2025-05-31 12:03:33,114.55,D005939,IP003180,1,0,0,0,Normal
O0000484,C06278,2026-05-21 13:03:15,579.78,D001830,IP004716,1,0,0,0,Normal
O0000485,C05656,2026-07-08 17:33:17,42.34,D005987,IP000970,3,0,0,0,Normal
O0000486,C04250,2026-06-07 20:56:00,180.08,D008636,IP005365,1,0,0,0,Normal
O0000487,C02614,2025-12-21 17:06:20,114.34,D002905,IP001061,1,0,0,0,Normal
O0000488,C01515,2026-02-22 11:38:53,83.07,D002800,IP005092,2,0,0,0,Normal
O0000489,C03901,2026-07-11 00:48:39,246.62,D009337,IP006679,1,0,0,0,Normal
O0000490,C05364,2025-09-24 09:28:19,219.12,D007950,IP004784,2,0,0,0,Normal
O0000491,C04660,2026-08-18 00:12:48,175.8,D004147,IP003410,1,0,0,0,Normal
O0000492,C03512,2026-02-26 22:54:15,21.53,D000657,IP001141,1,0,0,0,Normal
O0000493,C04356,2026-02-02 11:40:38,61.01,D006790,IP003430,1,0,0,0,Normal
O0000494,C00873,2025-07-18 17:00:00,61.47,D003289,IP005503,1,0,0,0,Normal
O0000495,C05581,2025-03-02 16:59:31,32.61,D005033,IP000386,2,0,0,0,Normal
O0000496,C05892,2026-04-15 03:05:14,247.2,D004704,IP000556,1,0,0,0,Normal
O0000497,C00095,2025-08-13 06:54:16,186.95,D008274,IP000867,1,0,0,0,Normal
O0000498,C02169,2025-05-20 00:37:36,151.02,D002953,IP004255,1,0,0,0,Normal
O0000499,C00744,2025-10-05 18:16:17,16.8,D006386,IP005529,1,0,0,0,Normal
O0000500,C07984,2025-05-04 01:36:02,74.92,D003818,IP002193,2,0,0,0,Normal
O0000501,C04787,2025-03-11 15:58:19,78.79,D002293,IP006556,1,0,0,0,Normal
O0000502,C03769,2026-08-30 07:36:29,399.0,D009647,IP001162,1,0,0,0,Normal
O0000503,C03745,2026-05-08 00:59:00,86.24,D002339,IP004220,2,0,0,0,Normal
O0000504,C07740,2026-08-15 15:24:47,216.37,D009038,IP003590,1,0,0,0,Normal
O0000505,C05313,2025-05-19 19:08:23,423.19,D007673,IP005175,1,1,0,0,Normal
O0000506,C01354,2025-08-17 04:56:29,109.38,D007789,IP005981,1,0,0,0,Normal
O0000507,C03608,2026-03-15 11:10:56,34.96,D005191,IP006478,1,0,0,0,Normal
O0000508,C06225,2025-08-17 07:42:09,188.79,D003772,IP005165,1,0,0,0,Normal
O0000509,C03393,2025-04-02 16:16:24,86.56,D007472,IP001903,1,0,0,0,Normal
O0000510,C02484,2025-07-10 14:59:05,125.5,D006516,IP002096,1,0,0,0,Normal
O0000511,C07926,2025-01-06 01:57:53,420.45,D008073,IP002308,2,0,0,0,Normal
O0000512,C07504,2026-01-20 00:48:04,145.38,D004861,IP001614,1,0,0,1,Normal
O0000513,C07550,2025-02-06 21:22:13,24.66,D000260,IP006462,2,0,0,0,Normal
O0000514,C01060,2026-04-26 06:03:43,3837.59,FRAUDDEV018,FRAUDIP018,3,0,0,1,High Value Transaction
O0000515,C01872,2026-02-06 12:55:55,442.92,D002981,IP004224,1,0,0,0,Normal
O0000516,C03555,2025-04-12 04:58:02,521.82,D002291,IP006434,1,0,0,0,Normal
O0000517,C06674,2025-04-03 00:03:33,19.41,D000061,IP000647,1,0,0,0,Normal
O0000518,C05908,2026-05-02 05:13:21,101.42,D008613,IP005532,1,1,0,0,Normal
O0000519,C06820,2026-01-21 03:37:02,36.6,D008917,IP001153,1,0,0,0,Normal
O0000520,C07382,2026-05-26 05:37:14,307.99,D002008,IP003487,1,0,0,0,Normal
O0000521,C06279,2025-09-28 21:37:23,69.58,D008785,IP001289,1,0,0,0,Normal
O0000522,C02099,2026-01-30 22:47:08,10.17,D007982,IP004429,1,0,0,0,Normal
O0000523,C02298,2025-01-05 00:36:32,281.83,D001699,IP000311,1,0,0,0,Normal
O0000524,C02824,2025-12-05 03:03:34,19.15,D002421,IP000068,1,0,0,0,Normal
O0000525,C02430,2026-04-20 12:54:27,43.33,D002554,IP003422,1,0,0,0,Normal
O0000526,C01992,2025-04-20 13:58:00,242.02,D002651,IP000756,1,0,0,0,Normal
O0000527,C06035,2026-01-12 20:18:32,77.88,D006811,IP000064,1,0,0,0,Normal
O0000528,C00278,2026-07-31 02:34:18,291.39,D004728,IP003091,1,0,0,0,Normal
O0000529,C05839,2025-04-21 10:53:27,101.82,D004483,IP001055,1,0,0,0,Normal
O0000530,C06605,2025-02-10 03:35:49,145.94,D005756,IP001377,1,0,0,0,Normal
O0000531,C00542,2025-12-19 02:32:50,98.13,D004594,IP004852,1,0,0,0,Normal
O0000532,C00512,2026-08-30 22:58:04,44.25,D008026,IP004313,1,0,0,0,Normal
O0000533,C02298,2026-05-27 04:24:49,212.26,D001699,IP000311,1,0,0,0,Normal
O0000534,C01663,2026-01-09 19:52:06,68.37,D009118,IP003715,1,0,0,0,Normal
O0000535,C04676,2025-02-10 08:26:13,203.31,D001887,IP003520,1,0,0,0,Normal
O0000536,C05425,2025-03-01 09:56:20,89.52,D005682,IP005170,1,0,0,0,Normal
O0000537,C05091,2025-03-05 22:20:23,633.75,D005555,IP003204,1,0,0,0,Normal
O0000538,C02865,2026-05-06 19:50:27,45.04,D005252,IP000012,1,0,0,0,Normal
O0000539,C04024,2026-04-24 20:17:46,66.08,D004335,IP004080,2,0,0,1,Normal
O0000540,C05141,2025-12-24 09:03:49,29.14,D002593,IP002318,1,0,0,0,Normal
O0000541,C00969,2026-05-16 18:53:34,296.35,D003851,IP000097,1,0,0,0,Normal
O0000542,C01838,2025-04-19 21:20:19,132.2,D004646,IP003991,2,0,0,0,Normal
O0000543,C07152,2025-07-14 01:19:29,223.81,D007862,IP001888,1,0,0,0,Normal
O0000544,C02741,2025-10-26 06:59:17,32.72,D006640,IP006052,1,0,0,0,Normal
O0000545,C06438,2026-05-29 23:17:49,321.06,D009219,IP005585,1,0,0,0,Normal
O0000546,C02008,2026-06-05 12:11:29,58.4,D004531,IP005708,1,0,0,0,Normal
O0000547,C00342,2025-08-19 07:19:41,686.54,D009916,IP000847,1,0,0,0,Normal
O0000548,C04036,2026-04-07 16:31:55,91.95,D006041,IP004521,1,0,0,0,Normal
O0000549,C07167,2026-07-14 14:36:04,183.28,D002846,IP004623,1,0,0,0,Normal
O0000550,C06569,2025-07-31 08:23:56,14.56,D007669,IP005295,1,0,0,0,Normal
O0000551,C02023,2026-06-10 02:36:34,93.58,D009589,IP000899,1,0,0,0,Normal
O0000552,C07301,2026-01-10 04:26:12,31.01,D008965,IP001705,1,0,0,0,Normal
O0000553,C03877,2025-03-27 16:29:26,65.64,D005450,IP003000,2,0,0,0,Normal
O0000554,C00404,2025-10-10 12:30:45,275.87,D004162,IP003141,1,0,0,0,Normal
O0000555,C00223,2025-07-26 22:29:49,25.38,D008765,IP004104,1,0,0,0,Normal
O0000556,C03922,2025-10-09 19:01:57,367.38,D002014,IP002648,1,0,0,0,Normal
O0000557,C04406,2025-09-28 22:38:09,82.21,D009206,IP002123,1,0,0,0,Normal
O0000558,C00653,2025-12-17 07:30:40,18.27,D002466,IP005654,1,0,0,0,Normal
O0000559,C07394,2026-02-02 16:20:34,138.16,D005738,IP005974,1,0,0,0,Normal
O0000560,C05763,2025-11-02 22:03:52,238.16,D003214,IP003781,1,0,0,1,Normal
O0000561,C06440,2025-02-01 13:19:53,80.57,D009021,IP005996,1,0,0,0,Normal
O0000562,C04702,2025-11-30 23:47:04,525.0,D006419,IP000953,1,0,0,0,Normal
O0000563,C05343,2025-10-20 10:08:18,5.34,D005996,IP006841,1,0,0,0,Normal
O0000564,C03107,2026-02-24 17:37:32,135.91,D002861,IP005947,1,0,0,0,Normal
O0000565,C05452,2025-12-08 05:40:00,77.01,D003644,IP005717,1,0,0,0,Normal
O0000566,C07831,2026-05-16 14:32:37,102.92,D000816,IP006346,2,0,0,0,Normal
O0000567,C05207,2026-05-28 02:07:26,298.24,D004610,IP001867,1,0,0,0,Normal
O0000568,C02735,2025-09-11 14:28:45,284.89,D002073,IP004923,1,0,0,0,Normal
O0000569,C02297,2025-05-07 17:46:33,391.92,D004863,IP003719,1,0,0,0,Normal
O0000570,C07729,2025-08-16 16:12:05,46.34,D004680,IP005485,1,0,0,0,Normal
O0000571,C01493,2025-11-02 15:39:19,116.46,D000870,IP006983,1,0,0,0,Normal
O0000572,C06472,2026-07-24 09:44:38,27.62,D007260,IP000133,1,0,0,0,Normal
O0000573,C03764,2025-07-28 22:02:44,460.22,D003602,IP003183,1,0,0,0,Normal
O0000574,C03570,2025-09-10 06:18:47,34.6,D000998,IP002283,1,0,0,0,Normal
O0000575,C05994,2025-11-11 18:28:02,41.98,D002892,IP004688,1,0,0,0,Normal
O0000576,C01184,2026-08-26 23:56:53,371.5,D002513,IP001681,1,0,0,0,Normal
O0000577,C03773,2025-09-13 15:21:15,186.09,D000454,IP004532,2,0,0,0,Normal
O0000578,C00290,2025-05-01 18:35:33,147.88,D008159,IP001887,4,0,0,0,Normal
O0000579,C05388,2025-08-27 13:03:25,337.58,D002090,IP001712,1,0,0,0,Normal
O0000580,C00487,2026-08-24 15:16:07,124.19,D000210,IP006193,2,0,0,0,Normal
O0000581,C00707,2025-11-24 11:03:36,232.28,D001767,IP001258,1,0,0,0,Normal
O0000582,C06783,2025-09-23 21:02:17,123.73,D009321,IP004266,2,0,0,0,Normal
O0000583,C03563,2025-06-05 04:37:20,54.29,D005931,IP005143,1,0,0,0,Normal
O0000584,C01607,2025-05-02 15:28:11,132.75,D009439,IP006944,1,0,0,0,Normal
O0000585,C04781,2026-01-05 22:58:31,81.24,D000669,IP002865,1,0,0,1,Normal
O0000586,C04182,2026-05-03 14:41:49,20.05,D000402,IP003696,3,1,0,0,Normal
O0000587,C03287,2025-09-07 16:58:47,71.32,D000994,IP002516,1,0,0,0,Normal
O0000588,C07271,2025-03-21 19:46:20,93.81,D006613,IP006126,1,0,0,0,Normal
O0000589,C06012,2025-04-24 20:00:26,102.05,D002115,IP006504,1,0,0,0,Normal
