product_id,product_name,category,brand,unit_price,product_rating
P01800,Nova Series 1800,Toys,Vertex,4.94,3.6
P01801,Vertex Pro 1801,Sports,Zenith,25.82,4.3
P01802,Nexa Essential 1802,Beauty,Apex,11.33,3.4
P01803,Nova Series 1803,Toys,Nova,134.25,4.8
P01804,Orion Series 1804,Fashion,Core,71.94,4.5
P01805,Core Plus 1805,Accessories,Urban,40.11,5.0
P01806,Orion Essential 1806,Sports,Orion,24.15,3.6
P01807,Nexa Plus 1807,Fashion,Nexa,51.24,4.5
P01808,Prime Max 1808,Home & Kitchen,Zenith,14.78,4.1
P01809,Core Plus 1809,Toys,Vertex,45.08,3.3
P01810,Orion Essential 1810,Toys,Urban,31.32,4.2
P01811,Nova Plus 1811,Sports,Vertex,16.78,4.4
P01812,Vertex Series 1812,Beauty,Apex,65.45,5.0
P01813,Apex Pro 1813,Home & Kitchen,Urban,191.06,3.8
P01814,Apex Essential 1814,Home & Kitchen,Nova,9.68,4.4
P01815,Nexa Series 1815,Toys,Vertex,81.91,4.3
P01816,Core Essential 1816,Office,Orion,16.92,4.0
P01817,Zenith Series 1817,Toys,Nova,59.2,4.0
P01818,Apex Series 1818,Beauty,Nova,20.08,4.5
P01819,Core Classic 1819,Beauty,Nexa,26.73,4.0
P01820,Vertex Max 1820,Beauty,Apex,29.21,4.0
P01821,Vertex Plus 1821,Home & Kitchen,Urban,119.17,3.8
P01822,Apex Pro 1822,Accessories,Urban,32.22,3.3
P01823,Core Series 1823,Electronics,Vertex,25.79,4.6
P01824,Zenith Pro 1824,Grocery,Urban,32.48,3.8
P01825,Pulse Pro 1825,Books,Vertex,192.83,4.8
P01826,Zenith Plus 1826,Office,Orion,57.94,4.8
P01827,Prime Max 1827,Toys,Zenith,20.21,5.0
P01828,Urban Max 1828,Sports,Orion,134.79,4.3
P01829,Prime Max 1829,Books,Vertex,41.18,4.4
P01830,Prime Pro 1830,Books,Core,16.1,4.4
P01831,Vertex Classic 1831,Accessories,Prime,49.88,4.2
P01832,Pulse Series 1832,Office,Vertex,30.58,4.7
P01833,Prime Series 1833,Beauty,Apex,3.0,4.1
P01834,Apex Essential 1834,Sports,Vertex,47.14,4.4
P01835,Apex Pro 1835,Beauty,Prime,13.3,4.0
P01836,Prime Max 1836,Electronics,Nova,11.13,3.4
P01837,Core Pro 1837,Office,Prime,6.09,4.5
P01838,Urban Pro 1838,Books,Apex,39.28,2.6
P01839,Urban Max 1839,Sports,Orion,30.65,4.4
P01840,Vertex Max 1840,Beauty,Vertex,82.23,4.7
P01841,Zenith Essential 1841,Books,Nova,17.07,4.4
P01842,Nexa Pro 1842,Sports,Core,22.7,3.7
P01843,Nova Classic 1843,Fashion,Zenith,207.88,5.0
P01844,Urban Max 1844,Home & Kitchen,Nexa,5.92,5.0
P01845,Zenith Essential 1845,Books,Orion,104.55,4.5
P01846,Urban Essential 1846,Beauty,Orion,17.35,5.0
P01847,Nova Pro 1847,Office,Nexa,577.45,5.0
P01848,Vertex Essential 1848,Fashion,Vertex,67.04,3.7
P01849,Apex Pro 1849,Grocery,Apex,19.89,3.6
P01850,Core Essential 1850,Accessories,Apex,9.98,4.5
P01851,Nova Essential 1851,Toys,Apex,50.59,2.4
P01852,Nexa Series 1852,Home & Kitchen,Pulse,6.27,4.0
P01853,Orion Series 1853,Grocery,Nova,65.04,3.7
P01854,Urban Pro 1854,Sports,Core,9.98,4.0
P01855,Prime Max 1855,Office,Core,14.62,3.4
P01856,Core Max 1856,Toys,Prime,3.0,4.0
P01857,Prime Plus 1857,Sports,Pulse,39.35,4.4
P01858,Orion Max 1858,Home & Kitchen,Nexa,45.01,5.0
P01859,Prime Pro 1859,Beauty,Urban,35.91,4.4
P01860,Nova Classic 1860,Sports,Vertex,7.43,3.1
P01861,Apex Series 1861,Books,Pulse,127.3,4.1
P01862,Nexa Essential 1862,Sports,Apex,30.25,4.9
P01863,Nova Essential 1863,Office,Nova,21.88,4.0
P01864,Urban Classic 1864,Electronics,Orion,72.11,4.5
P01865,Apex Essential 1865,Electronics,Nexa,23.55,4.8
P01866,Nexa Max 1866,Fashion,Nexa,52.06,4.2
P01867,Prime Essential 1867,Accessories,Nova,17.34,4.3
P01868,Vertex Essential 1868,Home & Kitchen,Vertex,72.96,4.4
P01869,Vertex Max 1869,Office,Nova,71.29,3.9
P01870,Zenith Pro 1870,Sports,Zenith,23.28,4.0
P01871,Orion Series 1871,Accessories,Prime,40.14,3.6
P01872,Apex Pro 1872,Toys,Urban,34.23,3.8
P01873,Zenith Series 1873,Grocery,Pulse,31.27,4.5
P01874,Urban Max 1874,Home & Kitchen,Nexa,12.02,4.4
P01875,Prime Essential 1875,Sports,Zenith,13.64,3.5
P01876,Vertex Essential 1876,Accessories,Orion,24.74,3.6
P01877,Apex Plus 1877,Electronics,Core,37.24,3.8
P01878,Urban Classic 1878,Electronics,Orion,15.8,3.3
P01879,Orion Essential 1879,Office,Nexa,35.46,4.2
P01880,Orion Essential 1880,Grocery,Apex,4.46,3.8
P01881,Nova Classic 1881,Home & Kitchen,Apex,35.09,4.4
P01882,Prime Pro 1882,Accessories,Urban,37.52,4.7
P01883,Zenith Classic 1883,Office,Orion,73.13,3.2
P01884,Orion Classic 1884,Accessories,Orion,125.93,3.8
P01885,Prime Series 1885,Beauty,Orion,64.8,3.3
P01886,Zenith Pro 1886,Home & Kitchen,Vertex,176.45,3.1
P01887,Apex Classic 1887,Fashion,Zenith,34.09,4.4
P01888,Apex Plus 1888,Office,Nexa,36.49,4.2
P01889,Urban Plus 1889,Electronics,Nova,72.34,3.8
P01890,Pulse Series 1890,Fashion,Prime,31.79,3.6
P01891,Orion Plus 1891,Sports,Core,25.98,3.5
P01892,Urban Essential 1892,Fashion,Nexa,120.56,4.2
P01893,Prime Series 1893,Fashion,Apex,67.13,4.0
P01894,Prime Plus 1894,Office,Orion,63.38,3.6
P01895,Prime Max 1895,Books,Pulse,16.08,4.3
P01896,Pulse Series 1896,Fashion,Nexa,81.83,4.3
P01897,Pulse Essential 1897,Fashion,Pulse,37.69,3.6
P01898,Urban Classic 1898,Accessories,Prime,14.36,3.8
P01899,Zenith Series 1899,Home & Kitchen,Core,65.53,4.6
P01900,Apex Pro 1900,Electronics,Nova,11.9,4.5
P01901,Urban Plus 1901,Office,Apex,4.01,3.7
P01902,Prime Pro 1902,Grocery,Zenith,6.89,5.0
P01903,Zenith Plus 1903,Fashion,Urban,27.99,4.0
P01904,Orion Max 1904,Toys,Nova,140.1,4.5
P01905,Zenith Max 1905,Home & Kitchen,Vertex,46.38,3.5
P01906,Zenith Classic 1906,Grocery,Prime,31.92,4.0
P01907,Orion Pro 1907,Accessories,Vertex,114.73,3.6
P01908,Vertex Max 1908,Grocery,Nova,55.4,3.2
P01909,Zenith Classic 1909,Grocery,Urban,87.97,4.1
P01910,Pulse Classic 1910,Grocery,Nova,83.97,3.9
P01911,Nexa Max 1911,Toys,Prime,26.39,4.7
P01912,Nexa Classic 1912,Home & Kitchen,Vertex,28.41,3.8
P01913,Vertex Max 1913,Grocery,Nova,16.53,4.2
P01914,Urban Classic 1914,Sports,Orion,73.92,3.9
P01915,Zenith Classic 1915,Books,Urban,11.59,3.6
P01916,Core Series 1916,Beauty,Core,15.77,4.5
P01917,Vertex Series 1917,Electronics,Apex,32.86,3.8
P01918,Urban Pro 1918,Sports,Pulse,38.64,3.9
P01919,Orion Essential 1919,Fashion,Vertex,59.34,3.4
P01920,Vertex Essential 1920,Accessories,Apex,33.71,3.2
P01921,Orion Classic 1921,Beauty,Nexa,25.23,4.3
P01922,Pulse Pro 1922,Office,Urban,67.09,4.0
P01923,Urban Essential 1923,Home & Kitchen,Urban,79.7,4.6
P01924,Orion Plus 1924,Beauty,Orion,7.58,4.4
P01925,Prime Plus 1925,Fashion,Orion,91.65,3.4
P01926,Pulse Pro 1926,Fashion,Prime,26.08,4.1
P01927,Nexa Max 1927,Sports,Nexa,147.47,4.1
P01928,Vertex Pro 1928,Electronics,Nova,19.5,4.7
P01929,Vertex Essential 1929,Sports,Prime,14.3,4.8
P01930,Prime Essential 1930,Grocery,Pulse,62.71,3.1
P01931,Prime Max 1931,Office,Pulse,238.19,4.7
P01932,Nova Series 1932,Accessories,Vertex,8.12,4.6
P01933,Zenith Plus 1933,Electronics,Pulse,74.43,3.7
P01934,Nova Series 1934,Home & Kitchen,Core,57.95,4.1
P01935,Urban Series 1935,Home & Kitchen,Pulse,33.99,2.9
P01936,Core Essential 1936,Books,Nova,226.18,4.1
P01937,Pulse Classic 1937,Electronics,Prime,6.26,3.5
P01938,Prime Essential 1938,Electronics,Nova,95.25,4.4
P01939,Prime Plus 1939,Home & Kitchen,Urban,84.01,4.3
P01940,Prime Essential 1940,Beauty,Vertex,102.83,4.0
P01941,Vertex Essential 1941,Home & Kitchen,Prime,91.74,4.2
P01942,Nova Classic 1942,Beauty,Orion,43.26,3.7
P01943,Zenith Pro 1943,Fashion,Apex,26.6,3.5
P01944,Prime Max 1944,Fashion,Apex,20.21,5.0
P01945,Prime Series 1945,Accessories,Core,59.4,4.7
P01946,Nexa Series 1946,Grocery,Zenith,34.8,4.2
P01947,Apex Max 1947,Office,Zenith,28.95,4.0
P01948,Zenith Series 1948,Accessories,Nexa,21.26,5.0
P01949,Orion Max 1949,Electronics,Pulse,24.25,5.0
P01950,Nova Plus 1950,Sports,Prime,70.43,3.9
P01951,Urban Pro 1951,Beauty,Urban,35.59,3.6
P01952,Nova Series 1952,Accessories,Nova,103.92,4.1
P01953,Nova Classic 1953,Fashion,Core,10.36,3.9
P01954,Prime Classic 1954,Sports,Orion,61.18,3.6
P01955,Prime Essential 1955,Grocery,Vertex,14.13,4.9
P01956,Zenith Max 1956,Office,Prime,103.92,4.4
P01957,Pulse Classic 1957,Sports,Urban,106.45,3.9
P01958,Apex Classic 1958,Accessories,Urban,9.84,3.9
P01959,Nexa Plus 1959,Home & Kitchen,Vertex,17.57,4.1
P01960,Vertex Max 1960,Books,Nova,18.26,3.8
P01961,Prime Plus 1961,Sports,Orion,109.04,3.8
P01962,Urban Classic 1962,Accessories,Core,20.51,5.0
P01963,Zenith Pro 1963,Toys,Apex,65.13,3.6
P01964,Vertex Max 1964,Grocery,Core,19.3,2.9
P01965,Core Essential 1965,Toys,Nexa,92.13,4.5
P01966,Vertex Max 1966,Office,Urban,100.74,4.7
P01967,Prime Series 1967,Office,Nexa,157.32,4.2
P01968,Nexa Classic 1968,Sports,Nexa,30.0,3.2
P01969,Urban Series 1969,Sports,Core,35.09,4.0
P01970,Pulse Max 1970,Beauty,Nexa,30.88,3.8
P01971,Orion Series 1971,Home & Kitchen,Core,35.84,4.8
P01972,Zenith Max 1972,Accessories,Core,23.86,3.6
P01973,Prime Essential 1973,Office,Vertex,90.62,4.2
P01974,Orion Series 1974,Office,Apex,17.65,4.4
P01975,Zenith Pro 1975,Office,Pulse,30.73,3.6
P01976,Apex Essential 1976,Office,Pulse,41.62,3.8
P01977,Urban Essential 1977,Fashion,Nova,54.42,4.3
P01978,Orion Classic 1978,Fashion,Core,11.98,2.3
P01979,Orion Essential 1979,Fashion,Nova,28.05,4.8
P01980,Vertex Plus 1980,Grocery,Core,35.7,3.5
P01981,Prime Classic 1981,Books,Orion,72.05,4.1
P01982,Urban Essential 1982,Electronics,Zenith,28.88,3.4
P01983,Vertex Classic 1983,Fashion,Urban,31.93,4.8
P01984,Nova Plus 1984,Beauty,Urban,39.61,4.1
P01985,Vertex Classic 1985,Home & Kitchen,Apex,89.98,4.2
P01986,Vertex Series 1986,Books,Nexa,5.52,4.4
P01987,Nova Pro 1987,Office,Apex,38.51,4.7
P01988,Apex Essential 1988,Electronics,Pulse,100.26,3.5
P01989,Core Classic 1989,Electronics,Pulse,16.62,4.0
P01990,Nova Classic 1990,Grocery,Apex,17.77,4.8
P01991,Pulse Essential 1991,Beauty,Pulse,105.34,3.9
P01992,Nova Plus 1992,Electronics,Pulse,25.56,4.9
P01993,Urban Plus 1993,Toys,Apex,26.25,4.2
P01994,Nova Plus 1994,Accessories,Apex,44.92,3.9
P01995,Apex Max 1995,Office,Vertex,3.0,4.5
P01996,Nexa Pro 1996,Toys,Nova,6.81,4.0
P01997,Orion Max 1997,Electronics,Nexa,58.96,4.6
P01998,Orion Pro 1998,Electronics,Urban,28.08,3.8
P01999,Urban Plus 1999,Electronics,Nova,30.3,4.6
P02000,Zenith Series 2000,Grocery,Orion,19.37,4.3
