order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00000481,O0000265,P00625,2,76.96,0.0,153.92
OI00000482,O0000266,P01302,2,58.4,0.0,116.8
OI00000483,O0000267,P01495,2,103.82,0.0,207.64
OI00000484,O0000268,P00420,1,13.72,0.1,12.35
OI00000485,O0000268,P01697,1,41.26,0.05,39.2
OI00000486,O0000268,P01089,4,27.73,0.0,110.92
OI00000487,O0000268,P00874,1,6.59,0.0,6.59
OI00000488,O0000269,P00983,3,81.08,0.05,231.08
OI00000489,O0000269,P00512,1,61.42,0.0,61.42
OI00000490,O0000270,P01522,3,12.01,0.0,36.03
OI00000491,O0000270,P01601,2,49.42,0.05,93.9
OI00000492,O0000271,P00854,1,25.53,0.05,24.25
OI00000493,O0000271,P01979,2,28.05,0.0,56.1
OI00000494,O0000272,P01863,1,21.88,0.0,21.88
OI00000495,O0000272,P00658,2,11.07,0.05,21.03
OI00000496,O0000273,P01022,1,41.54,0.2,33.23
OI00000497,O0000274,P00899,1,245.06,0.05,232.81
OI00000498,O0000274,P00205,1,53.01,0.0,53.01
OI00000499,O0000275,P01010,1,30.63,0.05,29.1
OI00000500,O0000276,P01067,1,61.37,0.0,61.37
OI00000501,O0000276,P00797,2,71.54,0.0,143.08
OI00000502,O0000276,P01626,1,14.43,0.0,14.43
OI00000503,O0000276,P00326,1,19.13,0.05,18.17
OI00000504,O0000277,P01274,1,39.77,0.0,39.77
OI00000505,O0000278,P00515,3,164.43,0.1,443.96
OI00000506,O0000278,P01824,1,32.48,0.0,32.48
OI00000507,O0000279,P01777,1,27.98,0.15,23.78
OI00000508,O0000280,P00418,1,27.78,0.0,27.78
OI00000509,O0000281,P01408,1,38.85,0.2,31.08
OI00000510,O0000282,P00527,2,6.07,0.0,12.14
OI00000511,O0000282,P00315,2,92.3,0.0,184.6
OI00000512,O0000283,P01957,1,106.45,0.0,106.45
OI00000513,O0000284,P01629,1,4.31,0.0,4.31
OI00000514,O0000284,P00064,2,20.6,0.0,41.2
OI00000515,O0000284,P00693,1,39.15,0.0,39.15
OI00000516,O0000285,P00009,1,44.78,0.0,44.78
OI00000517,O0000285,P01717,1,64.0,0.05,60.8
OI00000518,O0000285,P00817,1,16.02,0.2,12.82
OI00000519,O0000286,P00293,4,30.7,0.0,122.8
OI00000520,O0000286,P01508,1,86.77,0.0,86.77
OI00000521,O0000287,P01461,2,12.88,0.0,25.76
OI00000522,O0000288,P01297,1,20.1,0.0,20.1
OI00000523,O0000289,P01960,1,18.26,0.0,18.26
OI00000524,O0000289,P00928,1,32.6,0.15,27.71
OI00000525,O0000290,P01589,1,45.05,0.0,45.05
OI00000526,O0000290,P00693,1,39.15,0.0,39.15
OI00000527,O0000291,P00853,2,100.96,0.0,201.92
OI00000528,O0000292,P00872,1,375.53,0.0,375.53
OI00000529,O0000292,P00820,5,29.06,0.2,116.24
OI00000530,O0000292,P01383,1,16.76,0.15,14.25
OI00000531,O0000293,P01410,2,73.36,0.0,146.72
OI00000532,O0000294,P01863,4,21.88,0.0,87.52
OI00000533,O0000295,P00017,2,89.85,0.05,170.71
OI00000534,O0000296,P00796,2,21.38,0.15,36.35
OI00000535,O0000297,P01053,1,38.68,0.0,38.68
OI00000536,O0000297,P00063,2,12.72,0.0,25.44
OI00000537,O0000298,P01080,4,146.5,0.1,527.4
OI00000538,O0000298,P01560,1,18.41,0.0,18.41
OI00000539,O0000299,P00359,1,10.48,0.0,10.48
OI00000540,O0000299,P01647,1,31.42,0.0,31.42
OI00000541,O0000299,P00223,3,70.96,0.15,180.95
OI00000542,O0000300,P01997,1,58.96,0.0,58.96
OI00000543,O0000300,P00265,2,30.78,0.0,61.56
OI00000544,O0000300,P00163,1,299.59,0.05,284.61
OI00000545,O0000300,P01861,2,127.3,0.0,254.6
OI00000546,O0000301,P01511,4,16.86,0.05,64.07
OI00000547,O0000301,P00914,2,137.74,0.0,275.48
OI00000548,O0000302,P00778,2,10.47,0.0,20.94
OI00000549,O0000303,P00143,4,6.32,0.05,24.02
OI00000550,O0000303,P01092,1,39.43,0.0,39.43
OI00000551,O0000304,P00682,2,90.29,0.15,153.49
OI00000552,O0000305,P00540,4,28.73,0.15,97.68
OI00000553,O0000306,P01418,1,47.36,0.05,44.99
OI00000554,O0000307,P00540,3,28.73,0.1,77.57
OI00000555,O0000308,P00140,2,13.03,0.15,22.15
OI00000556,O0000309,P00737,1,57.44,0.0,57.44
OI00000557,O0000309,P00681,1,46.45,0.05,44.13
OI00000558,O0000310,P00750,1,61.04,0.0,61.04
OI00000559,O0000310,P00479,1,11.23,0.2,8.98
OI00000560,O0000311,P01835,1,13.3,0.0,13.3
OI00000561,O0000311,P00506,1,108.92,0.0,108.92
OI00000562,O0000312,P01783,2,116.01,0.0,232.02
OI00000563,O0000312,P00747,4,60.72,0.0,242.88
OI00000564,O0000313,P01527,3,53.94,0.1,145.64
OI00000565,O0000313,P00499,1,43.19,0.05,41.03
OI00000566,O0000313,P01745,1,25.04,0.15,21.28
OI00000567,O0000314,P01389,2,24.26,0.0,48.52
OI00000568,O0000314,P00145,1,30.49,0.15,25.92
OI00000569,O0000315,P01754,1,3.0,0.0,3.0
OI00000570,O0000315,P01682,2,151.15,0.0,302.3
OI00000571,O0000315,P01249,3,38.91,0.0,116.73
OI00000572,O0000316,P01797,1,48.07,0.0,48.07
OI00000573,O0000316,P00293,1,30.7,0.1,27.63
OI00000574,O0000317,P01991,4,105.34,0.05,400.29
OI00000575,O0000318,P01846,3,17.35,0.0,52.05
OI00000576,O0000318,P01741,1,17.07,0.15,14.51
OI00000577,O0000318,P00945,3,42.04,0.0,126.12
OI00000578,O0000319,P00925,1,85.74,0.0,85.74
OI00000579,O0000319,P00282,2,43.24,0.05,82.16
OI00000580,O0000320,P01922,2,67.09,0.0,134.18
OI00000581,O0000320,P01407,1,20.79,0.0,20.79
OI00000582,O0000320,P01669,1,24.51,0.0,24.51
OI00000583,O0000321,P00277,1,48.11,0.05,45.7
OI00000584,O0000321,P01957,1,106.45,0.15,90.48
OI00000585,O0000322,P00458,2,19.01,0.05,36.12
OI00000586,O0000322,P00676,3,70.13,0.0,210.39
OI00000587,O0000323,P01323,1,14.72,0.05,13.98
OI00000588,O0000323,P00629,1,43.17,0.0,43.17
OI00000589,O0000323,P00189,1,98.58,0.05,93.65
OI00000590,O0000324,P00496,4,52.23,0.05,198.47
OI00000591,O0000324,P01441,1,51.6,0.2,41.28
OI00000592,O0000324,P01538,3,18.67,0.0,56.01
OI00000593,O0000325,P00598,1,48.1,0.0,48.1
OI00000594,O0000326,P01982,3,28.88,0.0,86.64
OI00000595,O0000326,P01250,3,6.95,0.1,18.76
OI00000596,O0000326,P01106,1,33.63,0.05,31.95
OI00000597,O0000327,P00008,3,27.14,0.0,81.42
OI00000598,O0000327,P00742,1,90.94,0.05,86.39
OI00000599,O0000328,P00305,4,57.44,0.05,218.27
OI00000600,O0000328,P01221,1,10.36,0.0,10.36
OI00000601,O0000328,P01589,1,45.05,0.05,42.8
OI00000602,O0000329,P01031,3,27.82,0.05,79.29
OI00000603,O0000330,P01581,2,98.77,0.1,177.79
OI00000604,O0000330,P00704,1,33.57,0.1,30.21
OI00000605,O0000330,P00101,1,21.9,0.0,21.9
OI00000606,O0000331,P01942,1,43.26,0.0,43.26
OI00000607,O0000332,P01920,2,33.71,0.0,67.42
OI00000608,O0000332,P01436,2,10.56,0.0,21.12
OI00000609,O0000332,P01941,1,91.74,0.15,77.98
OI00000610,O0000333,P00131,2,113.87,0.05,216.35
OI00000611,O0000333,P00113,1,89.58,0.05,85.1
OI00000612,O0000334,P01871,5,40.14,0.0,200.7
OI00000613,O0000335,P00798,1,7.32,0.0,7.32
OI00000614,O0000336,P00411,2,21.07,0.0,42.14
OI00000615,O0000337,P00193,3,20.73,0.0,62.19
OI00000616,O0000338,P01986,2,5.52,0.1,9.94
OI00000617,O0000338,P00955,1,39.16,0.05,37.2
OI00000618,O0000339,P01707,1,43.7,0.0,43.7
OI00000619,O0000340,P01903,4,27.99,0.0,111.96
OI00000620,O0000340,P01759,2,99.38,0.05,188.82
OI00000621,O0000340,P01736,1,6.98,0.05,6.63
OI00000622,O0000341,P00131,1,113.87,0.0,113.87
OI00000623,O0000341,P01839,1,30.65,0.0,30.65
OI00000624,O0000342,P00710,4,45.24,0.0,180.96
OI00000625,O0000342,P00092,1,43.29,0.0,43.29
OI00000626,O0000343,P01529,2,83.85,0.1,150.93
OI00000627,O0000344,P01170,1,28.95,0.05,27.5
OI00000628,O0000345,P00542,3,3.0,0.05,8.55
OI00000629,O0000346,P00987,1,18.57,0.2,14.86
OI00000630,O0000347,P00540,1,28.73,0.0,28.73
OI00000631,O0000348,P01937,2,6.26,0.0,12.52
OI00000632,O0000349,P00721,2,51.03,0.0,102.06
OI00000633,O0000350,P00826,2,131.97,0.1,237.55
OI00000634,O0000351,P01674,1,42.22,0.0,42.22
OI00000635,O0000351,P00943,2,21.73,0.0,43.46
OI00000636,O0000351,P01395,3,30.28,0.05,86.3
OI00000637,O0000352,P00686,1,20.83,0.1,18.75
OI00000638,O0000352,P01403,3,35.72,0.0,107.16
OI00000639,O0000352,P00236,1,8.34,0.0,8.34
OI00000640,O0000353,P01401,1,19.48,0.15,16.56
OI00000641,O0000353,P00218,1,57.65,0.0,57.65
OI00000642,O0000353,P00479,5,11.23,0.1,50.54
OI00000643,O0000354,P00021,2,184.77,0.0,369.54
OI00000644,O0000354,P00978,2,11.32,0.15,19.24
OI00000645,O0000354,P01877,2,37.24,0.0,74.48
OI00000646,O0000355,P01698,1,37.57,0.0,37.57
OI00000647,O0000356,P01093,1,152.43,0.0,152.43
OI00000648,O0000356,P00832,1,15.5,0.0,15.5
OI00000649,O0000357,P00411,3,21.07,0.0,63.21
OI00000650,O0000358,P01760,1,98.75,0.0,98.75
OI00000651,O0000359,P00857,1,18.62,0.1,16.76
OI00000652,O0000360,P00895,3,104.52,0.0,313.56
OI00000653,O0000360,P00689,3,76.36,0.05,217.63
OI00000654,O0000360,P01827,1,20.21,0.15,17.18
OI00000655,O0000361,P00256,1,5.79,0.0,5.79
OI00000656,O0000361,P00586,5,6.49,0.1,29.2
OI00000657,O0000362,P00220,2,120.67,0.05,229.27
OI00000658,O0000362,P00066,2,15.17,0.0,30.34
OI00000659,O0000362,P00042,4,123.76,0.15,420.78
OI00000660,O0000363,P00931,1,21.63,0.05,20.55
OI00000661,O0000364,P00377,3,13.36,0.0,40.08
OI00000662,O0000364,P01806,1,24.15,0.05,22.94
OI00000663,O0000365,P01264,4,63.33,0.0,253.32
OI00000664,O0000366,P00169,1,155.18,0.0,155.18
OI00000665,O0000367,P00484,1,12.94,0.0,12.94
OI00000666,O0000367,P01122,2,47.44,0.2,75.9
OI00000667,O0000368,P01276,2,132.25,0.0,264.5
OI00000668,O0000368,P01647,2,31.42,0.0,62.84
OI00000669,O0000368,P00829,1,29.08,0.2,23.26
OI00000670,O0000369,P00961,1,37.08,0.15,31.52
OI00000671,O0000369,P01864,1,72.11,0.15,61.29
OI00000672,O0000369,P00823,1,13.41,0.15,11.4
OI00000673,O0000370,P00358,2,26.35,0.0,52.7
OI00000674,O0000371,P01164,2,24.25,0.0,48.5
OI00000675,O0000371,P01651,1,75.61,0.05,71.83
OI00000676,O0000372,P01974,2,17.65,0.0,35.3
OI00000677,O0000373,P00145,5,30.49,0.15,129.58
OI00000678,O0000374,P01179,4,58.96,0.05,224.05
OI00000679,O0000375,P00410,2,16.01,0.1,28.82
OI00000680,O0000375,P01423,1,32.43,0.05,30.81
OI00000681,O0000376,P00794,2,44.86,0.0,89.72
OI00000682,O0000377,P01595,5,53.4,0.15,226.95
OI00000683,O0000377,P00874,2,6.59,0.0,13.18
OI00000684,O0000377,P01878,1,15.8,0.0,15.8
OI00000685,O0000378,P01728,1,57.56,0.0,57.56
OI00000686,O0000378,P00431,5,14.45,0.05,68.64
OI00000687,O0000379,P01890,3,31.79,0.0,95.37
OI00000688,O0000379,P01819,3,26.73,0.05,76.18
OI00000689,O0000380,P00289,1,58.49,0.15,49.72
OI00000690,O0000380,P01881,4,35.09,0.0,140.36
OI00000691,O0000381,P01225,1,7.18,0.1,6.46
OI00000692,O0000381,P00492,1,57.49,0.0,57.49
OI00000693,O0000382,P00008,1,27.14,0.1,24.43
OI00000694,O0000383,P01617,1,112.19,0.0,112.19
OI00000695,O0000383,P01206,3,18.83,0.0,56.49
OI00000696,O0000384,P00738,1,21.36,0.0,21.36
OI00000697,O0000385,P01318,1,138.64,0.0,138.64
OI00000698,O0000385,P00944,1,95.43,0.0,95.43
OI00000699,O0000386,P00906,1,23.59,0.1,21.23
OI00000700,O0000386,P00309,1,16.77,0.05,15.93
OI00000701,O0000386,P01494,3,19.51,0.0,58.53
OI00000702,O0000387,P00184,1,55.15,0.0,55.15
OI00000703,O0000388,P00672,2,18.56,0.0,37.12
OI00000704,O0000388,P01707,2,43.7,0.0,87.4
OI00000705,O0000388,P01817,1,59.2,0.05,56.24
OI00000706,O0000388,P01694,1,46.02,0.1,41.42
OI00000707,O0000389,P00961,1,37.08,0.0,37.08
OI00000708,O0000390,P01731,1,30.04,0.1,27.04
OI00000709,O0000391,P01264,5,63.33,0.1,284.98
OI00000710,O0000391,P00433,3,58.18,0.05,165.81
OI00000711,O0000391,P00629,2,43.17,0.1,77.71
OI00000712,O0000391,P01336,1,23.65,0.0,23.65
OI00000713,O0000392,P01701,1,69.01,0.1,62.11
OI00000714,O0000393,P00983,5,81.08,0.05,385.13
OI00000715,O0000393,P00628,2,41.0,0.1,73.8
OI00000716,O0000394,P00609,1,25.32,0.1,22.79
OI00000717,O0000395,P01238,2,20.11,0.0,40.22
OI00000718,O0000396,P00293,1,30.7,0.0,30.7
OI00000719,O0000396,P00199,1,13.37,0.0,13.37
OI00000720,O0000396,P00187,2,23.67,0.0,47.34
OI00000721,O0000396,P00450,3,7.45,0.0,22.35
OI00000722,O0000397,P00990,1,135.06,0.05,128.31
OI00000723,O0000398,P01840,2,82.23,0.05,156.24
OI00000724,O0000399,P01934,5,57.95,0.15,246.29
OI00000725,O0000399,P00235,2,52.32,0.05,99.41
OI00000726,O0000400,P01958,1,9.84,0.1,8.86
OI00000727,O0000400,P00761,3,11.63,0.05,33.15
OI00000728,O0000401,P00960,3,9.98,0.0,29.94
OI00000729,O0000402,P00850,1,55.97,0.0,55.97
OI00000730,O0000403,P01777,2,27.98,0.0,55.96
OI00000731,O0000404,P00992,5,19.0,0.05,90.25
OI00000732,O0000405,P01862,1,30.25,0.1,27.22
OI00000733,O0000405,P01926,1,26.08,0.0,26.08
OI00000734,O0000406,P00415,1,96.65,0.0,96.65
OI00000735,O0000407,P00230,1,63.45,0.1,57.1
OI00000736,O0000407,P01749,1,25.07,0.15,21.31
OI00000737,O0000408,P00310,5,69.62,0.0,348.1
OI00000738,O0000408,P00374,1,28.85,0.05,27.41
OI00000739,O0000409,P00915,3,45.74,0.0,137.22
OI00000740,O0000410,P01317,1,34.07,0.0,34.07
OI00000741,O0000411,P01304,4,41.9,0.0,167.6
OI00000742,O0000411,P00646,1,14.03,0.1,12.63
OI00000743,O0000412,P01068,1,16.68,0.0,16.68
OI00000744,O0000412,P00085,2,60.05,0.05,114.09
OI00000745,O0000412,P01488,1,35.53,0.1,31.98
OI00000746,O0000412,P00483,2,76.15,0.05,144.68
OI00000747,O0000413,P01909,2,87.97,0.0,175.94
OI00000748,O0000413,P00272,4,31.67,0.1,114.01
OI00000749,O0000413,P01813,2,191.06,0.0,382.12
OI00000750,O0000414,P00692,3,66.41,0.0,199.23
OI00000751,O0000415,P00155,1,86.44,0.05,82.12
OI00000752,O0000416,P00931,1,21.63,0.0,21.63
OI00000753,O0000417,P00669,2,43.87,0.0,87.74
OI00000754,O0000418,P00676,1,70.13,0.1,63.12
OI00000755,O0000418,P00432,3,26.54,0.1,71.66
OI00000756,O0000419,P00733,2,32.15,0.0,64.3
OI00000757,O0000419,P00573,1,164.8,0.0,164.8
OI00000758,O0000420,P01666,1,35.74,0.1,32.17
OI00000759,O0000421,P00764,2,19.76,0.05,37.54
OI00000760,O0000422,P01033,1,17.48,0.1,15.73
OI00000761,O0000423,P01455,1,117.84,0.05,111.95
OI00000762,O0000424,P01472,3,115.17,0.05,328.23
OI00000763,O0000425,P01565,3,13.88,0.05,39.56
OI00000764,O0000425,P00427,1,77.67,0.0,77.67
OI00000765,O0000425,P01964,4,19.3,0.15,65.62
OI00000766,O0000425,P01042,1,306.63,0.0,306.63
OI00000767,O0000426,P00997,1,8.13,0.2,6.5
OI00000768,O0000426,P01920,3,33.71,0.1,91.02
OI00000769,O0000427,P01817,1,59.2,0.05,56.24
OI00000770,O0000428,P00318,3,42.83,0.1,115.64
OI00000771,O0000428,P01163,4,10.17,0.0,40.68
OI00000772,O0000429,P00763,2,8.74,0.15,14.86
OI00000773,O0000430,P00158,2,31.54,0.0,63.08
OI00000774,O0000431,P00348,2,40.67,0.0,81.34
OI00000775,O0000431,P00824,5,82.5,0.0,412.5
OI00000776,O0000432,P00553,1,21.51,0.0,21.51
OI00000777,O0000433,P00541,1,69.6,0.1,62.64
OI00000778,O0000434,P00081,1,103.01,0.0,103.01
OI00000779,O0000434,P01355,2,26.57,0.0,53.14
OI00000780,O0000435,P01839,2,30.65,0.1,55.17
OI00000781,O0000435,P01751,1,62.44,0.0,62.44
OI00000782,O0000435,P01769,2,25.84,0.0,51.68
OI00000783,O0000436,P00498,1,31.41,0.0,31.41
OI00000784,O0000436,P00634,2,47.22,0.15,80.27
OI00000785,O0000437,P00731,2,24.26,0.05,46.09
OI00000786,O0000437,P00508,2,20.71,0.0,41.42
OI00000787,O0000437,P01795,2,8.23,0.05,15.64
OI00000788,O0000438,P00825,1,59.54,0.0,59.54
OI00000789,O0000439,P01210,1,30.28,0.15,25.74
OI00000790,O0000440,P00463,2,39.66,0.05,75.35
OI00000791,O0000441,P00596,1,19.48,0.1,17.53
OI00000792,O0000441,P01162,1,68.88,0.0,68.88
OI00000793,O0000441,P01217,4,12.25,0.0,49.0
OI00000794,O0000442,P00293,1,30.7,0.0,30.7
OI00000795,O0000443,P01439,1,78.61,0.0,78.61
OI00000796,O0000443,P01653,1,86.97,0.0,86.97
OI00000797,O0000443,P01215,2,22.12,0.1,39.82
OI00000798,O0000443,P01797,3,48.07,0.2,115.37
OI00000799,O0000444,P00464,4,17.76,0.1,63.94
OI00000800,O0000445,P00220,2,120.67,0.0,241.34
OI00000801,O0000445,P01449,2,80.76,0.0,161.52
OI00000802,O0000446,P00800,1,29.19,0.0,29.19
OI00000803,O0000446,P01022,1,41.54,0.0,41.54
OI00000804,O0000447,P00968,2,11.54,0.05,21.93
OI00000805,O0000447,P00059,1,29.02,0.15,24.67
OI00000806,O0000448,P01050,1,13.56,0.2,10.85
OI00000807,O0000449,P00586,2,6.49,0.0,12.98
OI00000808,O0000450,P00341,3,7.83,0.0,23.49
OI00000809,O0000451,P01764,2,9.12,0.0,18.24
OI00000810,O0000451,P01419,5,55.26,0.0,276.3
OI00000811,O0000452,P01531,1,64.2,0.05,60.99
OI00000812,O0000453,P00314,3,50.91,0.0,152.73
OI00000813,O0000453,P01013,1,344.79,0.05,327.55
OI00000814,O0000454,P00548,2,18.45,0.0,36.9
OI00000815,O0000454,P01399,1,8.91,0.15,7.57
OI00000816,O0000454,P01050,1,13.56,0.0,13.56
OI00000817,O0000455,P01170,2,28.95,0.0,57.9
OI00000818,O0000455,P01594,1,64.29,0.05,61.08
OI00000819,O0000456,P00365,1,15.1,0.0,15.1
OI00000820,O0000456,P00085,1,60.05,0.0,60.05
OI00000821,O0000456,P00318,1,42.83,0.0,42.83
OI00000822,O0000457,P01446,2,67.05,0.0,134.1
OI00000823,O0000457,P01812,2,65.45,0.0,130.9
OI00000824,O0000458,P01246,2,70.84,0.0,141.68
OI00000825,O0000458,P00551,3,32.35,0.0,97.05
OI00000826,O0000459,P01373,1,8.0,0.0,8.0
OI00000827,O0000460,P00829,1,29.08,0.1,26.17
OI00000828,O0000461,P01407,1,20.79,0.1,18.71
OI00000829,O0000461,P00890,1,13.16,0.0,13.16
OI00000830,O0000461,P00187,1,23.67,0.15,20.12
OI00000831,O0000461,P01576,3,49.09,0.0,147.27
OI00000832,O0000462,P00116,1,88.64,0.05,84.21
OI00000833,O0000462,P00719,1,12.21,0.0,12.21
OI00000834,O0000463,P01981,1,72.05,0.1,64.84
OI00000835,O0000464,P01935,2,33.99,0.0,67.98
OI00000836,O0000464,P01680,3,12.3,0.1,33.21
OI00000837,O0000465,P00377,3,13.36,0.15,34.07
OI00000838,O0000465,P00144,1,4.63,0.15,3.94
OI00000839,O0000466,P00375,2,48.01,0.1,86.42
OI00000840,O0000466,P01796,2,154.79,0.05,294.1
OI00000841,O0000466,P00306,4,32.01,0.0,128.04
OI00000842,O0000467,P00559,2,18.52,0.0,37.04
OI00000843,O0000467,P01746,1,39.91,0.2,31.93
OI00000844,O0000468,P01709,2,241.21,0.1,434.18
OI00000845,O0000468,P01392,3,164.93,0.0,494.79
OI00000846,O0000468,P00576,2,51.29,0.0,102.58
OI00000847,O0000469,P01969,3,35.09,0.0,105.27
OI00000848,O0000469,P00817,2,16.02,0.0,32.04
OI00000849,O0000470,P00269,3,174.53,0.0,523.59
OI00000850,O0000471,P01638,1,81.03,0.0,81.03
OI00000851,O0000472,P00845,3,12.9,0.15,32.9
OI00000852,O0000472,P00787,1,19.94,0.0,19.94
OI00000853,O0000472,P01714,1,112.27,0.05,106.66
OI00000854,O0000473,P01094,1,4.58,0.05,4.35
OI00000855,O0000473,P00983,3,81.08,0.0,243.24
OI00000856,O0000474,P00134,1,75.96,0.05,72.16
OI00000857,O0000474,P01759,1,99.38,0.0,99.38
OI00000858,O0000474,P00484,1,12.94,0.05,12.29
OI00000859,O0000475,P00146,1,49.22,0.0,49.22
OI00000860,O0000475,P00249,3,37.92,0.0,113.76
OI00000861,O0000476,P00605,1,7.11,0.0,7.11
OI00000862,O0000476,P00246,2,6.38,0.1,11.48
OI00000863,O0000476,P00231,2,60.17,0.0,120.34
OI00000864,O0000477,P00178,1,131.25,0.1,118.12
OI00000865,O0000477,P01844,1,5.92,0.1,5.33
OI00000866,O0000477,P00088,1,24.15,0.0,24.15
OI00000867,O0000477,P01061,1,31.11,0.0,31.11
OI00000868,O0000478,P01107,4,46.18,0.0,184.72
OI00000869,O0000478,P00982,1,64.25,0.1,57.82
OI00000870,O0000478,P00385,2,23.25,0.05,44.18
OI00000871,O0000479,P00072,3,56.49,0.1,152.52
OI00000872,O0000479,P00991,1,57.1,0.0,57.1
OI00000873,O0000480,P00229,1,22.86,0.0,22.86
OI00000874,O0000480,P00062,1,10.43,0.05,9.91
OI00000875,O0000481,P00232,2,25.69,0.0,51.38
OI00000876,O0000481,P01461,1,12.88,0.0,12.88
OI00000877,O0000482,P00592,4,17.19,0.0,68.76
OI00000878,O0000482,P01024,1,18.74,0.0,18.74
OI00000879,O0000483,P00988,5,22.91,0.0,114.55
OI00000880,O0000484,P01864,3,72.11,0.05,205.51
OI00000881,O0000484,P01412,2,169.04,0.1,304.27
OI00000882,O0000484,P01263,1,7.89,0.05,7.5
OI00000883,O0000484,P00519,3,21.93,0.05,62.5
OI00000884,O0000485,P00243,1,42.34,0.0,42.34
OI00000885,O0000486,P01435,2,34.08,0.0,68.16
OI00000886,O0000486,P01439,1,78.61,0.05,74.68
OI00000887,O0000486,P01232,1,37.24,0.0,37.24
OI00000888,O0000487,P00883,2,60.18,0.05,114.34
OI00000889,O0000488,P00159,4,21.86,0.05,83.07
OI00000890,O0000489,P01356,3,29.95,0.0,89.85
OI00000891,O0000489,P00923,1,156.77,0.0,156.77
OI00000892,O0000490,P00403,4,54.78,0.0,219.12
OI00000893,O0000491,P00502,5,35.16,0.0,175.8
OI00000894,O0000492,P01710,1,21.53,0.0,21.53
OI00000895,O0000493,P01124,2,3.83,0.1,6.89
OI00000896,O0000493,P00166,1,54.12,0.0,54.12
OI00000897,O0000494,P00864,1,52.76,0.05,50.12
OI00000898,O0000494,P01290,1,11.35,0.0,11.35
OI00000899,O0000495,P01158,1,36.23,0.1,32.61
OI00000900,O0000496,P00367,1,39.64,0.0,39.64
OI00000901,O0000496,P01528,2,103.78,0.0,207.56
OI00000902,O0000497,P01761,3,69.24,0.1,186.95
OI00000903,O0000498,P00192,1,151.02,0.0,151.02
OI00000904,O0000499,P00764,1,19.76,0.15,16.8
OI00000905,O0000500,P00339,2,44.07,0.15,74.92
OI00000906,O0000501,P01986,2,5.52,0.0,11.04
OI00000907,O0000501,P01009,3,26.57,0.15,67.75
OI00000908,O0000502,P00079,1,86.73,0.0,86.73
OI00000909,O0000502,P00068,1,41.97,0.1,37.77
OI00000910,O0000502,P01685,2,152.5,0.1,274.5
OI00000911,O0000503,P00559,2,18.52,0.0,37.04
OI00000912,O0000503,P01644,1,54.67,0.1,49.2
OI00000913,O0000504,P01054,3,20.15,0.1,54.4
OI00000914,O0000504,P01526,3,53.99,0.0,161.97
OI00000915,O0000505,P01343,1,7.68,0.0,7.68
OI00000916,O0000505,P01280,2,230.84,0.1,415.51
OI00000917,O0000506,P00728,3,36.46,0.0,109.38
OI00000918,O0000507,P01033,2,17.48,0.0,34.96
OI00000919,O0000508,P01807,3,51.24,0.1,138.35
OI00000920,O0000508,P00033,1,56.05,0.1,50.44
OI00000921,O0000509,P01169,2,43.28,0.0,86.56
OI00000922,O0000510,P00451,1,61.34,0.1,55.21
OI00000923,O0000510,P00912,1,38.5,0.0,38.5
OI00000924,O0000510,P01890,1,31.79,0.0,31.79
OI00000925,O0000511,P00957,3,101.42,0.05,289.05
OI00000926,O0000511,P00010,1,138.32,0.05,131.4
OI00000927,O0000512,P01204,3,51.01,0.05,145.38
OI00000928,O0000513,P00786,2,12.33,0.0,24.66
OI00000929,O0000514,P00805,2,24.17,0.0,48.34
OI00000930,O0000514,P00042,4,123.76,0.1,445.54
OI00000931,O0000514,P01802,2,11.33,0.05,21.53
OI00000932,O0000515,P00395,3,147.64,0.0,442.92
OI00000933,O0000516,P00151,2,83.85,0.0,167.7
OI00000934,O0000516,P00522,4,45.58,0.0,182.32
OI00000935,O0000516,P00616,2,85.9,0.0,171.8
OI00000936,O0000517,P01996,3,6.81,0.05,19.41
OI00000937,O0000518,P00957,1,101.42,0.0,101.42
OI00000938,O0000519,P01382,1,40.67,0.1,36.6
OI00000939,O0000520,P01030,3,25.85,0.0,77.55
OI00000940,O0000520,P01883,3,73.13,0.0,219.39
OI00000941,O0000520,P01268,1,13.81,0.2,11.05
OI00000942,O0000521,P01653,1,86.97,0.2,69.58
OI00000943,O0000522,P01163,1,10.17,0.0,10.17
OI00000944,O0000523,P00999,2,12.81,0.05,24.34
OI00000945,O0000523,P01917,1,32.86,0.05,31.22
OI00000946,O0000523,P01233,2,91.5,0.0,183.0
OI00000947,O0000523,P00040,1,43.27,0.0,43.27
OI00000948,O0000524,P01579,1,19.15,0.0,19.15
OI00000949,O0000525,P00255,2,27.08,0.2,43.33
OI00000950,O0000526,P01909,1,87.97,0.0,87.97
OI00000951,O0000526,P00983,2,81.08,0.05,154.05
OI00000952,O0000527,P00942,4,19.47,0.0,77.88
OI00000953,O0000528,P01651,1,75.61,0.0,75.61
OI00000954,O0000528,P00515,1,164.43,0.0,164.43
OI00000955,O0000528,P00217,1,57.06,0.1,51.35
OI00000956,O0000529,P00314,2,50.91,0.0,101.82
OI00000957,O0000530,P01593,2,72.97,0.0,145.94
OI00000958,O0000531,P00199,4,13.37,0.0,53.48
OI00000959,O0000531,P01437,1,47.0,0.05,44.65
OI00000960,O0000532,P00485,3,14.75,0.0,44.25
OI00000961,O0000533,P01179,4,58.96,0.1,212.26
